item ID (Read-Only),original ID,type,created (Read-Only),updated (Read-Only),creator (Read-Only),last read (Read-Only),read,notes,color,flag,ratings,doi,patent_id,pmid,pmcid,arxiv,file (Read-Only),year,Library URL,PDF URL,First author,Last author,Title,Author,Journal,ISSN,Url,Abstract,Date,Journal Abbreviation,Pages,Issue,Volume,Tags,Citekey,Editor,Language,Archive Location,eissn
8a30af0c-82e5-49fc-a6aa-f9085a5a150b,6d0c1bcfcf5938113c965db77f4375226edc3470de77055966b5dbb5dc41ba63,article,2026-04-22T20:24:35Z,2026-05-28T23:51:17Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1038/s41467-025-65180-6,,41115965,PMC12537870,,"login.ezproxy.lib.utah.edu 4/23/2026, 11:12:03 AM.pdf",2025,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/8a30af0c-82e5-49fc-a6aa-f9085a5a150b,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:8a30af0c-82e5-49fc-a6aa-f9085a5a150b,"Göttert, Sascha","Poeck, Hendrik",The microbial metabolite desaminotyrosine protects against graft-versus-host disease via mTORC1 and STING-dependent intestinal regeneration,"Göttert, Sascha; Orberg, Erik Thiele; Fan, Kaiji; Heinrich, Paul; Matthe, Diana M.; Khalid, Omer; Klostermeier, Lena; Suriano, Chiara; Strieder, Nicholas; Gebhard, Claudia; Vonbrunn, Eva; Mamilos, Andreas; Hirsch, Daniela; Meedt, Elisabeth; Kleigrewe, Karin; Hiergeist, Andreas; Schwarz, Alix; Gläsner, Joachim; Ghimire, Sakhila; Joachim, Laura; Voll, Florian; Neuhaus, Klaus; Janssen, Klaus-Peter; Perl, Markus; Pielmeier, Franziska; Ruland, Jürgen; Kreutz, Marina; Weber, Daniela; Schmidl, Christian; Köhler, Natalie; Tschurtschenthaler, Markus; Hoffmann, Petra; Edinger, Matthias; Wolff, Daniel; Bassermann, Florian; Rehli, Michael; Haller, Dirk; Evert, Matthias; Hildner, Kai; Büttner-Herold, Maike; Herr, Wolfgang; Gessner, André; Heidegger, Simon; Holler, Ernst; Poeck, Hendrik",Nature Communications,2041-1723,http://dx.doi.org/10.1038/s41467-025-65180-6,"Changes in the intestinal microbiome and microbiota-derived metabolites predict clinical outcomes after allogeneic hematopoietic stem cell transplantation (allo-HSCT). Here, we report that desaminotyrosine (DAT), a product of bacterial flavonoid metabolism, correlates with improved overall survival and reduced relapse rates in patients receiving allo-HSCT. In preclinical mouse models, treatment with synthetic DAT prevents graft-versus-host disease by protecting the intestinal barrier and promoting intestinal regeneration and contributes to graft-vs.-leukemia responses. DAT´s beneficial effects on intestinal regeneration remain effective despite broad-spectrum antibiotics-induced dysbiosis, also when administered by fecal microbiota transfer with flavonoid-degrading F. plautii. Mechanistically, DAT promotes mTORC1-dependent activation and proliferation of intestinal stem cells, with concomitant engagement of the innate immune receptor STING required to mitigate metabolic stress and maintain an undifferentiated stem cell state independently of type-I interferon responses. Additionally, DAT can skew T cells towards an effector phenotype to modulate graft-versus-leukemia responses. Our data uncover DAT’s dual, tissue- and immune-modulating properties and underscore its potential in precision microbiome-based therapies to improve tissue regeneration and minimize immune-mediated side effects.",2025 Oct 20,Nat. Commun.,9282,1,16,SecondPassAI-Include,göttert2025microbial-8a3,,eng,,2041-1723
c0d9b4df-e418-476b-a568-ad248722b14b,3d02b1731877b7b3ba1b71e7992fbdf3cdd3af8772a98e5b2e73cf8525e166fc,article,2026-04-22T20:24:35Z,2026-06-02T00:18:59Z,sophie.huebler@utah.edu (Sophie Huebler),2026-06-02T00:11:55Z,True,,,False,,10.1172/jci.insight.179458,,39088302,PMC11457850,,"insight.jci.org 4/23/2026, 11:21:20 AM.pdf",2024,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/c0d9b4df-e418-476b-a568-ad248722b14b,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:c0d9b4df-e418-476b-a568-ad248722b14b,"Godefroy, Emmanuelle","Altare, Frédéric",Human gut microbiota-reactive DP8a regulatory T cells prevent acute graft-versus-host disease in a CD73-dependent manner,"Godefroy, Emmanuelle; Chevallier, Patrice; Haspot, Fabienne; Vignes, Caroline; Daguin, Véronique; Lambot, Sylvia; Verdon, Margaux; De Seilhac, Margaux; Letailleur, Valentin; Jarry, Anne; Pédron, Annabelle; Guillaume, Thierry; Peterlin, Pierre; Garnier, Alice; Vibet, Marie-Anne; Mougon, Maxence; Bourgeois, Amandine; Jullien, Maxime; Jotereau, Francine; Altare, Frédéric",JCI Insight,2379-3708,http://dx.doi.org/10.1172/jci.insight.179458,"Graft-versus-host disease (GvHD) is a life-threatening complication frequently occurring following allogeneic hematopoietic stem cell transplantation (allo-HSCT). Since gut microbiota and regulatory T cells (Tregs) are believed to play roles in GvHD prevention, we investigated whether DP8a Tregs, which we have previously described to harbor a TCR-specificity for the gut commensal Faecalibacterium prausnitzii, could protect against GvHD, thereby linking microbiota and its effect on GvHD. We observed a decrease in CD73+ DP8α Treg frequency in allo-HSCT patients at 1-month post-transplantation, which was associated with aGvHD development at 1-month post-transplantation, as compared to aGvHD-free patients, without being correlated to hematological disease’s relapse. Importantly, CD73 activity was shown to be critical for DP8αTreg suppressive function. Moreover, the frequency of host-reactive DP8α Tregs was also lower in aGvHD patients, as compared to aGvHD-free patients, which could embody a protective mechanism responsible for the maintenance of these cell subset in GvHD-free patients. We also showed that human DP8α Tregs protected mice against xeno-GvHD through limiting deleterious inflammation and preserving gut integrity. Altogether, these results demonstrated that human DP8α Tregs mediate aGvHD prevention in a CD73-dependent manner, likely through host-reactivity, advocating for the use of these cells for the development of innovative therapeutic strategies to preclude aGvHD-related inflammation.",2024 Aug 1,JCI Insight,e179458,18,9,"SecondPassAI-EdgeCase-Exclude,SecondPassAI-ExcludeReason-UnmeasuredGutMicrobiome,ThirdPass-Include",godefroy2024human-c0d,,eng,,2379-3708
f435e24c-b69f-4c59-968f-4be8476e1935,48a8940face01eafaf823ceefa8ca422ff7c9cd684babffa754599163563c624,article,2026-04-22T20:24:35Z,2026-05-28T23:51:16Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.3389/fimmu.2021.652105,,33968052,PMC8100309,,"Chimerism, the Microenvironment and Control of Leukemia.pdf",2021,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/f435e24c-b69f-4c59-968f-4be8476e1935,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:f435e24c-b69f-4c59-968f-4be8476e1935,Deeg,"Joachim, H.","Chimerism, the Microenvironment and Control of Leukemia","Deeg; Joachim, H.",Frontiers in Immunology,1664-3224,http://dx.doi.org/10.3389/fimmu.2021.652105,"Transplantation of allogeneic hematopoietic cells faces two barriers: failure of engraftment due to a host versus graft reaction, and the attack of donor cells against the patient, the graft versus host (GVH) reaction. This reaction may lead to GVH disease (GVHD), but in patients transplanted due to leukemia or other malignant disorders, this may also convey the benefit of a graft versus leukemia (GVL) effect. The interplay of transplant conditioning with donor and host cells and the environment in the patient is complex. The microbiome, particularly in the intestinal tract, profoundly affects these interactions, directly and via soluble mediators, which also reach other host organs. The microenvironment is further altered by the modifying effect of malignant cells on marrow niches, favoring the propagation of the malignant cells. The development of stable mixed donor/host chimerism has the potential of GVHD prevention without necessarily increasing the risk of relapse. There has been remarkable progress with novel conditioning regimens and selective T-cell manipulation aimed at securing engraftment while preventing GVHD without ablating the GVL effect. Interventions to alter the microenvironment and change the composition of the microbiome and its metabolic products may modify graft/host interactions, thereby further reducing GVHD, while enhancing the GVL effect. The result should be improved transplant outcome.",2021,Front. Immunol.,652105,,12,SecondPassAI-Include,deeg2021chimerism-f43,,eng,,1664-3224
0f9508ac-65d5-45df-8d3d-a44e8ae50b14,c2883d378a8005da67dbb46ce67801288bc15329500c7e816fed9b2b22bdc7d9,article,2026-04-22T20:24:34Z,2026-06-02T00:05:35Z,sophie.huebler@utah.edu (Sophie Huebler),2026-06-01T23:59:14Z,True,Requested full text.,,False,,,,1479298,,,1954697.pdf,1992,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/0f9508ac-65d5-45df-8d3d-a44e8ae50b14,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:0f9508ac-65d5-45df-8d3d-a44e8ae50b14,"Heidt, P J","Vossen, J M",Experimental and clinical gnotobiotics: influence of the microflora on graft-versus-host disease after allogeneic bone marrow transplantation.,"Heidt, P J; Vossen, J M",Journal of medicine,0025-7850,,"One of the major complications of allogeneic bone marrow transplantation (BMT) is graft-versus-host disease (GvHD), which is caused by donor type lymphocytes which react against the recipient's tissues. An important factor which influences GvHD is the recipient's gastrointestinal microflora. This was originally observed in gnotobiotic mice. Infusion of 10(7) H-2 incompatible bone marrow cells into lethally irradiated (9.0 Gy X-rays) conventional mice results in a late onset type GvHD which causes the death of the majority of the recipients during the first two months after BMT. This mortality can be completely prevented if the recipients are germfree mice, or when they are conventional animals which have been subjected to complete or selective gastrointestinal decontamination (GID). In a mouse model, the mechanism responsible for the influence of the microflora on GvHD after allogeneic BMT was investigated. These studies indicate that GvHD can be induced by activated T-lymphocytes from donor origin reacting against bacterial antigens which might be cross-reactive with the recipient's epithelial tissue antigens. Activation of these T-lymphocytes is confined to antigens of certain bacterial species of the recipient which are not present in the indigenous microflora of the donor mice. These bacteria most likely belong to the anaerobic flora of the recipient. The latter hypothesis is strongly supported by the observation in human patients that, in contrast to complete GID, selective decontamination of the gastrointestinal tract did not have any beneficial effect on moderately severe to severe GvHD after transplantation with MHC-matched sibling donor bone marrow grafts.",1992,J. Med.,161-73,4-Mar,23,"SecondPassAI-EdgeCase-Exclude,SecondPassAI-ExcludeReason-UnmeasuredGutMicrobiome,ThirdPass-Include",heidt1992experimental-0f9,,eng,,0025-7850
431a1f56-2c57-43c3-83d8-629c6fb161ed,001f95ceb61e6833fd3523270408088f8e7940e2a84aa1ec30530803513bcfea,article,2026-04-22T20:24:34Z,2026-05-28T23:51:17Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1002/cncr.34091,,35077579,,,Cancer - 2022 - Gu - The impact of intestinal microbiota in antithymocyte globulin based myeloablative allogeneic.pdf,2022,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/431a1f56-2c57-43c3-83d8-629c6fb161ed,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:431a1f56-2c57-43c3-83d8-629c6fb161ed,"Gu, Zhenyang","Liu, Daihong",The impact of intestinal microbiota in antithymocyte globulin–based myeloablative allogeneic hematopoietic cell transplantation,"Gu, Zhenyang; Xiong, Qian; Wang, Lu; Wang, Lili; Li, Fei; Hou, Cheng; Dou, Liping; Zhu, Baoli; Liu, Daihong",Cancer,0008-543X,http://dx.doi.org/10.1002/cncr.34091,"The correlation between intestinal microbiota and clinical outcomes after allogeneic hematopoietic stem cell transplantation (allo‐HCT) has been reported in platforms with T‐cell depletion or postcyclophosphamide‐based graft‐vs‐host disease (GVHD) prophylaxis regimens. It is still unclear whether it is the same in platforms of antithymocyte globulin (ATG)–based myeloablative allo‐HCT. A total of 603 fecal specimens from 100 consecutive patients receiving allo‐HCT were collected between December 2018 and July 2020. Fetal samples were profiled with next‐generation sequencing of bacterial 16S ribosomal RNA (rRNA) genes. The diversity decreased to the lowest level at approximately day 12 after allo‐HCT and then increased over time. According to the diversity of 314 samples that were collected from 86 patients during the engraftment period, patients were grouped into the low‐ and high‐diversity groups. Two‐year overall survival in the high‐diversity group was significantly longer than that in the low‐diversity group (83.7% vs 60.6%, P = .026). Further analysis revealed that worse outcomes for patients with low diversity were associated with increased risk of worse outcomes for patients with low diversity (adjusted hazard ratio, 4.95; P = .046). Its association with relapse and GVHD was not found. Compositional analysis of fecal microbiota revealed that the abundance of bacteroides decreased greatly during allo‐HCT, whereas that of Enterococcus, Klebsiella, and Escherichia was found to be increased. This study indicates that gut dysbiosis in platforms of ATG‐based myeloablative allo‐HCT featured loss of bacterial diversity. The diversity of the intestinal flora at the engraftment period was an independent predictor of longer survival. The correlation between intestinal microbiota and clinical outcomes after allogeneic hematopoietic stem cell transplantation (allo‐HCT) is reported in platforms with T‐cell depletion or postcyclophosphamide‐based graft‐vs‐host disease (GVHD) prophylaxis regimens. It is still unclear whether it is the same pattern in platforms of antithymocyte globulin (ATG)–based T‐cell repletion myeloablative allo‐HCT. Our study indicated that gut dysbiosis in platforms of ATG‐based myeloablative allo‐HCT also features loss of bacterial diversity. The diversity of the intestinal flora at the engraftment period is an independent predictor of longer survival. Gut dysbiosis in platforms of antithymocyte globulin–based myeloablative allogeneic hematopoietic stem cell transplantation featured loss of bacterial diversity. The diversity of the intestinal flora at the engraftment period was an independent predictor of longer survival.",2022 Apr 1,Cancer,1402-1410,7,128,SecondPassAI-Include,gu2022impact-431,,eng,,0008-543X
451d31b2-51bc-425e-b86b-c65f1b123f1d,749db0786cb1ec30b34a968768184752b5c8b26c33c19400e86405124fc9c1dc,article,2026-04-22T20:24:34Z,2026-05-28T23:51:17Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1182/blood.2020007158,,33171492,,,1-s2.0-S0006497121006248-main.pdf,2021,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/451d31b2-51bc-425e-b86b-c65f1b123f1d,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:451d31b2-51bc-425e-b86b-c65f1b123f1d,"Greco, Raffaella","Ciceri, Fabio",Microbiome markers are early predictors of acute GVHD in allogeneic hematopoietic stem cell transplant recipients,"Greco, Raffaella; Nitti, Rosamaria; Mancini, Nicasio; Pasciuta, Renée; Lorentino, Francesca; Lupo-Stanghellini, Maria Teresa; Barbanti, Maria Chiara; Clementi, Nicola; Giglio, Fabio; Clerici, Daniela; Marktel, Sarah; Assanelli, Andrea; Carrabba, Matteo G.; Bernardi, Massimo; Corti, Consuelo; Peccatori, Jacopo; Clementi, Massimo; Ciceri, Fabio",Blood,0006-4971,http://dx.doi.org/10.1182/blood.2020007158,,2021 Mar 18,Blood,1556-1559,11,137,SecondPassAI-Include,greco2021microbiome-451,,eng,,0006-4971
81c2b45e-0361-41a2-9226-b07734722fe6,3c1e89849076d110017934c6e2582ba9c40c8d01b57e61cae8446ea9c4550015,article,2026-04-22T20:24:34Z,2026-05-28T23:51:17Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-19T17:55:06Z,True,,,False,,10.1146/annurev-immunol-102119-073227,,33428454,PMC8085043,,"pmc.ncbi.nlm.nih.gov 4/23/2026, 11:43:11 AM.pdf",2021,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/81c2b45e-0361-41a2-9226-b07734722fe6,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:81c2b45e-0361-41a2-9226-b07734722fe6,"Hill, Geoffrey R.","Blazar, Bruce R.",Current Concepts and Advances in Graft-Versus-Host Disease Immunology,"Hill, Geoffrey R.; Betts, Brian C.; Tkachev, Victor; Kean, Leslie S.; Blazar, Bruce R.",Annual Review of Immunology,0732-0582,http://dx.doi.org/10.1146/annurev-immunol-102119-073227,"Worldwide, each year over 30,000 patients undergo an allogeneic hema-topoietic stem cell transplantation with the intent to cure high-risk hematologic malignancy, immunodeficiency, metabolic disease, or a life-threatening bone marrow failure syndrome. Despite substantial advances in donor selection and conditioning regimens and greater availability of allograft sources, transplant recipients still endure the morbidity and mortality of graft-versus-host disease (GVHD). Herein, we identify key aspects of acute and chronic GVHD pathophysiology, including host/donor cell effectors, gut dysbiosis, immune system and cytokine imbalance, and the interface between inflammation and tissue fibrosis. In particular, we also summarize the translational application of this heightened understanding of immune dysregulation in the design of novel therapies to prevent and treat GVHD. Expected final online publication date for the Annual Review of Immunology, Volume 39 is April 2021. Please see http://www.annualreviews.org/page/journal/pubdates for revised estimates.",2021 Apr 26,Annu. Rev. Immunol.,31-Jan,1,39,SecondPassAI-Include,hill2021current-81c,,eng,,0732-0582
babf440a-00f0-4fc2-9cb7-6f752e4a564c,ae1e1d80c10ef5070b63a4a7ce60815478585ef802947519c01eba2eb7936c34,article,2026-04-22T20:24:34Z,2026-05-28T23:51:17Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-19T17:46:18Z,True,,,False,,10.1007/s00277-022-04817-8,,35332375,PMC9072276,,"login.ezproxy.lib.utah.edu 4/23/2026, 11:29:38 AM.pdf",2022,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/babf440a-00f0-4fc2-9cb7-6f752e4a564c,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:babf440a-00f0-4fc2-9cb7-6f752e4a564c,"Han, Lijie","Jiang, Zhongxing",Intestinal microbiota score could predict survival following allogeneic hematopoietic stem cell transplantation,"Han, Lijie; Zhang, Haiyan; Ma, Ping; Peng, Jie; Li, Yilu; Wu, Jiaying; Li, Yuanyuan; Yu, Jifeng; Li, Wei; Zhang, Mengmeng; He, Jia bao; Fan, Zhiping; Wang, Weimin; Sang, Li’na; Sun, Hui; Liu, Qifa; Liu, Yang; Jiang, Zhongxing",Annals of Hematology,0939-5555,http://dx.doi.org/10.1007/s00277-022-04817-8,"Intestinal microbiota is an important prognostic factor for allogeneic hematopoietic stem cell transplantation (allo-HSCT), but its role in predicting survival has not been determined. Here, stool samples at day 15 ± 1 posttransplant were obtained from 209 patients at two centers. Microbiota was examined using 16S rRNA sequencing. The microbiota diversity and abundance of specific bacteria (including Lachnospiraceae, Ruminococcaceae, Erysipelotrichaceae, and Enterobacteriaceae) were assigned a value of 0 or 1 depending on whether they were positive or negative associated with survival, respectively. An accumulated intestinal microbiota (AIM) score was generated, and patients were divided into low- and high-score groups. A low score was associated with a better 3-year cumulative overall survival (OS) as well as lower mortality than a high score (88.5 vs. 43.9% and 7.1 vs. 35.8%, respectively; both P < 0.001). In multivariate analysis, a high score was found to be an independent risk factor for OS and transplant-related mortality (hazard ratio = 5.68 and 3.92, respectively; P < 0.001 and 0.003, respectively). Furthermore, the AIM score could serve as a predictor for survival (area under receiver operating characteristic curve = 0.836, P < 0.001). Therefore, the intestinal microbiota score at neutrophil recovery could predict survival following allo-HSCT.",2022 Jun,Ann. Hematol.,1283-1294,6,101,SecondPassAI-Include,han2022intestinal-bab,,eng,,0939-5555
e39c4e76-1ebd-4d0f-8786-7cb2dd6aceeb,55c3b27025941c8f1ae4a613c4458fd09cadd7f901aef84200b3f53ea892e1f9,article,2026-04-22T20:24:34Z,2026-05-28T23:51:18Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1182/blood-2015-08-661504,,26429966,,,1-s2.0-S0006497120308648-main.pdf,2015,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/e39c4e76-1ebd-4d0f-8786-7cb2dd6aceeb,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:e39c4e76-1ebd-4d0f-8786-7cb2dd6aceeb,Jenq,"Robert, R.",How's your microbiota? Let's check your urine.,"Jenq; Robert, R.",Blood,0006-4971,http://dx.doi.org/10.1182/blood-2015-08-661504,"In this issue of Blood, Weber and colleagues demonstrate that in the first 10 days following allogeneic hematopoietic transplantation, urinary 3-indoxyl sulfate is a biomarker of intestinal microbiota health and predicts reduced intestinal graft-versus-host disease (GVHD) and treatment-related mortality, as well as improved overall survival.",2015 Oct 1,Blood,1641-1642,14,126,SecondPassAI-Include,jenq2015hows-e39,,eng,,0006-4971
2f819b9c-2df6-426a-8032-14be76452971,4c4b3d2067e074ef94ec1ab1dde3c56eb90affdabbc3987812aaf1a42c7a833d,article,2026-04-22T20:24:33Z,2026-06-01T23:35:16Z,sophie.huebler@utah.edu (Sophie Huebler),2026-06-01T23:32:33Z,True,Requested full text.,,False,,10.1007/s12185-025-04049-2,,40866789,,,1954691.pdf,2025,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/2f819b9c-2df6-426a-8032-14be76452971,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:2f819b9c-2df6-426a-8032-14be76452971,"Kusakabe, Shinsuke","Oda, Jun",Fecal microbiota transplantation for Crohn’s disease-like intestinal lesions arising after allogeneic stem cell transplantation,"Kusakabe, Shinsuke; Kurashige, Ryumei; Fukushima, Kentaro; Shimizu, Kentaro; Yoshihara, Takeo; Motooka, Daisuke; Nakamura, Shota; Kurashige, Masako; Nakata, Keiichi; Hino, Akihisa; Kasahara, Hidenori; Ueda, Tomoaki; Fujita, Jiro; Hosen, Naoki; Takehara, Tetsuo; Oda, Jun",International Journal of Hematology,0925-5710,http://dx.doi.org/10.1007/s12185-025-04049-2,"Several cases of inflammatory bowel disease (or similar gastrointestinal lesions) arising after allogeneic hematopoietic stem cell transplantation have been reported, but the effect of intestinal dysbiosis on development of these lesions remains unclear. We performed fecal microbiota transplantation (FMT) and 16S rRNA microbiome analysis in a patient who developed Crohn’s disease-like lesions after allogeneic transplantation. A 62-year-old woman underwent haploidentical stem cell transplantation from her daughter to treat double-hit lymphoma relapsed after chimeric antigen receptor T-cell therapy, and achieved remission without developing acute graft-versus-host disease. Eight months later, she developed Crohn’s disease-like intestinal lesions after cytomegalovirus enteritis. Her condition did not improve with the conventional treatment, so she underwent FMT from her daughter as part of a clinical trial. Diarrhea gradually improved, and follow-up endoscopy 4 months after the FMT showed ulcer healing and scarring. The 16S rRNA analysis revealed a reduction in the relative abundance of the Enterococcus genus after FMT, suggesting that dysbiosis may have contributed to lesion development. The patient is currently on a regular diet, with no symptom recurrence, and the primary disease remains in remission. Although this outcome suggests that FMT is effective, careful patient selection is required to reduce the risk of FMT-associated sepsis.",2025 Nov,Int. J. Hematol.,771-777,5,122,"SecondPassAI-EdgeCase-Exclude,SecondPassAI-EdgeCaseReason-CaseStudy,SecondPassAI-ExcludeReason-NoGVHDOutcome,ThirdPass-Include",kusakabe2025fecal-2f8,,eng,,0925-5710
3e1bc796-9b92-4e7c-b985-03c9c8193f8d,f0eca131b03bdc9e32b0f069701b0fe37646c925e50f3c540553989905e8597b,article,2026-04-22T20:24:33Z,2026-06-01T23:14:21Z,sophie.huebler@utah.edu (Sophie Huebler),2026-06-01T23:13:46Z,True,,,False,,10.1097/md.0000000000022129,,32957333,PMC7505392,,"pdfs.journals.lww.com 4/23/2026, 11:59:50 AM.pdf",2020,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/3e1bc796-9b92-4e7c-b985-03c9c8193f8d,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:3e1bc796-9b92-4e7c-b985-03c9c8193f8d,"Mao, Dan","Sheng, Lixia",Treatment of intestinal graft-versus-host disease with unrelated donor fecal microbiota transplantation capsules,"Mao, Dan; Jiang, Qi; Sun, Ye; Mao, Yubo; Guo, Lili; Zhang, Yanqing; Man, Muran; Ouyang, Guifang; Sheng, Lixia",Medicine,0025-7974,http://dx.doi.org/10.1097/md.0000000000022129,"INTRODUCTION: Fecal microbiota transplantation (FMT), administering fecal suspensions via a nasoduodenal tube, has achieved a promising effect in the treatment of intestinal graft-versus-host disease (GvHD) in some pilot studies. In this study, oral FMT capsules from unrelated donor were used for the first time in the treatment of intestinal GvHD. Patient concerns: A 31-year-old male who was diagnosed as ""myelodysplastic syndromes with excess blasts II"" (intermediate risk 2 of international prognostic scoring system) received human leukocyte antigen -matched sibling donor allogeneic hematopoietic stem cell transplantation. The patient developed diarrhea, vomiting, and bloody stool on 28 days after transplantation. DIAGNOSIS: Intestinal acute GvHD was diagnosed clinically with histological confirmation by colonoscopy and pathological biopsy. INTERVENTIONS: This patient was treated with first cycle of oral FMT capsules after failure to initial treatment of methylprednisolone (2 mg/kg/d) combined with recombinant human tumor necrosis factor-α receptorII: IgG Fc fusion protein (25 mg, biw). The symptoms of intestinal GvHD were relieved but recurred 11 days later. Second cycle of oral FMT capsules was carried out. OUTCOMES: After 2 cycles of fecal bacteria transplantation, intestinal GvHD was gradually controlled and did not recur again during the 2-month follow-up. The diversity and structure of the intestinal flora after FMT was closer to that of healthy donors than that before. CONCLUSION: Our case showed oral FMT capsules could be used as a treatment option for corticosteroid refractory intestinal GvHD. Further studies are warranted to assess the clinical efficacy and safety of oral FMT capsules in the treatment of intestinal GvHD. RATIONALE: Fecal microbiota transplantation (FMT), administering fecal suspensions via a nasoduodenal tube, has achieved a promising effect in the treatment of intestinal graft-versus-host disease (GvHD) in some pilot studies. In this study, oral FMT capsules from unrelated donor were used for the first time in the treatment of intestinal GvHD. PATIENT CONCERNS: A 31-year-old male who was diagnosed as ""myelodysplastic syndromes with excess blasts II"" (intermediate risk 2 of international prognostic scoring system) received human leukocyte antigen -matched sibling donor allogeneic hematopoietic stem cell transplantation. The patient developed diarrhea, vomiting, and bloody stool on 28 days after transplantation. DIAGNOSES: Intestinal acute GvHD was diagnosed clinically with histological confirmation by colonoscopy and pathological biopsy. INTERVENTIONS: This patient was treated with first cycle of oral FMT capsules after failure to initial treatment of methylprednisolone (2 mg/kg/d) combined with recombinant human tumor necrosis factor-a receptorII: IgG Fc fusion protein (25 mg, biw). The symptoms of intestinal GvHD were relieved but recurred 11 days later. Second cycle of oral FMT capsules was carried out. OUTCOMES: After 2 cycles of fecal bacteria transplantation, intestinal GvHD was gradually controlled and did not recur again during the 2-month follow-up. The diversity and structure of the intestinal flora after FMT was closer to that of healthy donors than that before. CONCLUSION: Our case showed oral FMT capsules could be used as a treatment option for corticosteroid refractory intestinal GvHD. Further studies are warranted to assess the clinical efficacy and safety of oral FMT capsules in the treatment of intestinal GvHD. LESSONS: There is still a possibility of recurrence after the treatment of GvHD with capsule fecal microbiota transplantation. How to optimize the dosage and treatment course of fecal microbiota capsule administration needs further exploration.",2020 Sep 18,Medicine,e22129,38,99,"SecondPassAI-EdgeCase-Include,SecondPassAI-EdgeCaseReason-CaseStudy,ThirdPass-Include",mao2020treatment-3e1,,eng,,0025-7974
