item ID (Read-Only),original ID,type,created (Read-Only),updated (Read-Only),creator (Read-Only),last read (Read-Only),read,notes,color,flag,ratings,doi,patent_id,pmid,pmcid,arxiv,file (Read-Only),year,Library URL,PDF URL,First author,Last author,Title,Author,Journal,ISSN,Abstract,Date,Journal Abbreviation,Issue,Volume,Language,Tags,eissn,Pages,Archive Location,Citekey
12093fff-e9e0-4777-bbd7-b88ffd94e47a,9e5c4fd120b080d079d9a72893772ee1661890fcbed92e50754baa76c495e15c,article,2026-04-22T20:24:36Z,2026-04-22T20:35:41Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood.2021015352,,35969834,,,,2022,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/12093fff-e9e0-4777-bbd7-b88ffd94e47a,,"da Silva, Marina Burgos","den Brink, Marcel R M van",Preservation of the fecal microbiome is associated with reduced severity of       graft-versus-host disease.,"da Silva, Marina Burgos; Ponce, Doris M; Dai, Anqi; Devlin, Sean M; Gomes, Antonio L C; Moore, Gillian; Slingerland, John; Shouval, Roni; Armijo, Gabriel K; DeWolf, Susan; Fei, Teng; Clurman, Annelie; Fontana, Emily; Amoretti, Luigi A; Wright, Roberta J; Andrlova, Hana; Miltiadous, Oriana; Perales, Miguel-Angel; Taur, Ying; Peled, Jonathan U; den Brink, Marcel R M van",Blood,0006-4971,"Following allogeneic hematopoietic cell transplantation (allo-HCT), the       gastrointestinal (GI) tract is frequently affected by acute graft-versus-host       disease (aGVHD), the pathophysiology of which is associated with a dysbiotic       microbiome. Since microbial composition varies along the length of the GI tract,       the authors hypothesized that microbiome features correlate with the pattern of       organ involvement after allo-HCT. We evaluated 266 allo-HCT recipients from whom       1303 stool samples were profiled by 16S ribosomal gene sequencing. Patients were       classified according to which organs were affected by aGVHD. In the 20 days prior       to disease onset, GVHD patients had lower abundances of members of the class       Clostridia, lower counts of butyrate producers, and lower ratios of       strict-to-facultative (S/F) anaerobic bacteria compared with allograft recipients       who were free of GVHD. GI GVHD patients showed significant reduction in microbial       diversity preonset. Patients with lower GI aGVHD had lower S/F anaerobe ratios       compared with those with isolated upper GI aGVHD. In the 20 days after disease       onset, dysbiosis was observed only in GVHD patients with GI involvement,       particularly those with lower-tract disease. Importantly, Clostridial and       butyrate-producer abundance as well as S/F anaerobe ratio were predictors of       longer overall survival; higher abundance of butyrate producers and higher S/F       anaerobe ratio were associated with decreased risk of GVHD-related death. These       findings suggest that the intestinal microbiome can serve as a biomarker for       outcomes of allo-HCT patients with GVHD.",2022 Dec 1,Blood,,140,eng,,0006-4971,2385-2397,,
6ea54fc1-f797-4117-9e2c-bba46473f12d,3976b8baf05e387af1bb2ebf9b24d94eb967d00aa44bbe89bc5e0be312bd1429,article,2026-04-22T20:26:13Z,2026-04-22T20:34:02Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood.2021015352,,,,,,2022,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/6ea54fc1-f797-4117-9e2c-bba46473f12d,,"da Silva, Marina Burgos","den Brink, Marcel R M van",Preservation of the fecal microbiome is associated withreduced severity of graft-versus-host disease.,"da Silva, Marina Burgos; Ponce, Doris M; Dai, Anqi; Devlin, Sean M; Gomes, Antonio L C; Moore, Gillian; Slingerland, John; Shouval, Roni; Armijo, Gabriel K; DeWolf, Susan; Fei, Teng; Clurman, Annelie; Fontana, Emily; Amoretti, Luigi A; Wright, Roberta J; Andrlova, Hana; Miltiadous, Oriana; Perales, Miguel-Angel; Taur, Ying; Peled, Jonathan U; den Brink, Marcel R M van",Blood,1528-0020,,2022,,22,140,,,,2385-2397,MEDLINE:35969834,
aa4c2757-2f4c-4a8a-b045-2db828be93ed,128d1248b6032811b49d642789a181db09e42f6def14a4fc0e987e0bf5a36e73,article,2026-04-22T20:24:30Z,2026-04-22T20:35:39Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1054/mehy.2000.1197,,11339845,,,,2001,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/aa4c2757-2f4c-4a8a-b045-2db828be93ed,,"Singh, H P","Kochupillai, V",Redefining 'self': the role of microflora (commensals) mismatch in the       development of GvHD after allogeneic stem cell transplantation and some possible       remedies.,"Singh, H P; Gupta, S; Raju, G M; Kochupillai, V",Medical hypotheses,0306-9877,The discovery of human leukocyte antigen (HLA) molecules and their role in       allorecognition has facilitated the initiation of allogeneic stem cell       transplantation in human beings. HLA mismatch to a large extent explains the       phenomenon of graft rejection and graft versus host disease (GvHD). Incidence of       GvHD even in syngeneic transplants suggests a role for extra genetic factors in       the causation of GvHD. We hereby propose a hypothesis that the definition of       'self' (in the immunological sense) should be broadened to include both       genetically determined molecules (e.g. HLA) and the microbial flora that colonize       an individual. This hypothesis explains several observations about GvHD which can       not fully be accounted for by the HLA mismatch theory and gives some clues       towards circumventing GvHD.,2001 Apr,Med Hypotheses,4,56,eng,,0306-9877,448-50,,
4e042f91-6318-4cb3-8d4d-497b454c10d9,a8d4b8b178a5fc934c73ce75d2ba5cdc55cc374c2447cb0e442f3b8008d6f693,article,2026-04-22T20:26:13Z,2026-04-23T17:47:44Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1038/s41598-021-90976-z,,,,,"login.ezproxy.lib.utah.edu 4/23/2026, 11:47:33 AM.pdf",2021,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/4e042f91-6318-4cb3-8d4d-497b454c10d9,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:4e042f91-6318-4cb3-8d4d-497b454c10d9,"Skaarud, Kristin J.","Iversen, Per Ole",Mortality and microbial diversity after allogeneic hematopoietic stem cell transplantation: secondary analysis of a randomized nutritional intervention trial,"Skaarud, Kristin J.; Hov, Johannes R.; Hansen, Simen H.; Kummen, Martin; Valeur, Jorgen; Seljeflot, Ingebjorg; Bye, Asta; Paulsen, Vemund; Lundin, Knut E. A.; Troseid, Marius; Tjonnfjord, Geir E.; Iversen, Per Ole",SCIENTIFIC REPORTS,2045-2322,,2021,,1,11,,,,,WOS:000687322500052,
1b883b12-ed39-4262-be5d-6e3ed33cdd99,534c7b329b9f13a394394199dd8f53989b6bc56b09dc3fa58f56072afad55998,article,2026-04-22T20:24:30Z,2026-04-23T17:54:44Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1097/qco.0000000000000683,,33148984,,,"pdfs.journals.lww.com 4/23/2026, 11:54:30 AM.pdf",2020,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/1b883b12-ed39-4262-be5d-6e3ed33cdd99,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:1b883b12-ed39-4262-be5d-6e3ed33cdd99,"Smibert, Olivia C","Kwong, Jason C",An infectious diseases perspective on the microbiome and allogeneic stem cell       transplant.,"Smibert, Olivia C; Trubiano, Jason A; Slavin, Monica A; Kwong, Jason C",Current opinion in infectious diseases,0951-7375,"PURPOSE OF REVIEW: The gut microbiome presents a novel source of diagnostic and       therapeutic potential to modify post allogeneic stem cell transplant       complications. There is an explosion of interest in microbiome research, mostly       in the form of single-centre prospective time-series cohorts utilizing a variety       of sampling frequencies and metagenomic technologies to sequence the microbiome.       The purpose of this review is to summarize important recent publications and       contextualize them within what has already been described in this rapidly growing       field. RECENT FINDING: Results from observational human cohort and animal       transplant models add to the growing body of evidence that the microbiome       modulates the immunopathogenesis of posttransplant complications. This is       particularly the case for recipients of grafts replete with T cells where the       evidence that acute graft-versus-host disease is mediated by anaerobic       commensal-associated short-chain fatty acids, which interact with       mucosa-associated (CD4FOXP3) T-regulatory cells. SUMMARY: Future human research       into the role of the microbiome in allogeneic stem transplant should incorporate       rigorous and considered experimental design in addition to next-generation       sequencing technology to better portray microbiome functional potential and       active gene expression. In combination with host immune phenotyping, which would       facilitate a robust understanding of the host--microbiome interaction that is       required before meaningful translation into clinical diagnostics and therapeutics       can be expected.",2020 Dec,Curr Opin Infect Dis,6,33,eng,,0951-7375,426-432,,
395f2776-6e3e-46b9-8008-3a12e233b086,313c0ebc802d303e290c03f47ba7deb9538501d180db0ea0ae2442f9e587c46c,article,2026-04-22T20:26:13Z,2026-04-23T17:26:49Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood.2023021608,,,,,1-s2.0-S0006497123020062-main.pdf,2023,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/395f2776-6e3e-46b9-8008-3a12e233b086,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:395f2776-6e3e-46b9-8008-3a12e233b086,"Smith, Melody","Markey, Kate A.",Microbes matter in pediatric allo-HSCT,"Smith, Melody; Markey, Kate A.",BLOOD,1528-0020,,2023,,16,142,,,,1335-1337,WOS:001103383700001,
01d5b7f5-768a-4780-9c76-dab3c8239092,6d307035610b3d93a86f6dafc0c64e96348e32dc11c61c558b4d0fcd36f2d43f,article,2026-04-22T20:24:30Z,2026-04-23T17:38:13Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1172/jci149296,,34101618,,,"www.jci.org 4/23/2026, 11:38:13 AM.pdf",2021,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/01d5b7f5-768a-4780-9c76-dab3c8239092,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:01d5b7f5-768a-4780-9c76-dab3c8239092,"Socié, Gérard","Blazar, Bruce R",Insights from integrating clinical and preclinical studies advance understanding       of graft-versus-host disease.,"Socié, Gérard; Kean, Leslie S; Zeiser, Robert; Blazar, Bruce R",The Journal of clinical investigation,0021-9738,"As a result of impressive increases in our knowledge of rodent and human       immunology, the understanding of the pathophysiologic mechanisms underlying       graft-versus-host disease (GVHD) has dramatically improved in the past 15 years.       Despite improved knowledge, translation to clinical care has not proceeded       rapidly, and results from experimental models have been inconsistent in their       ability to predict the clinical utility of new therapeutic agents. In parallel,       new tools in immunology have allowed in-depth analyses of the human system and       have recently been applied in the field of clinical GVHD. Notwithstanding these       advances, there is a relative paucity of mechanistic insights into human       translational research, and this remains an area of high unmet need. Here we       review selected recent advances in both preclinical experimental transplantation       and translational human studies, including new insights into human immunology,       the microbiome, and regenerative medicine. We focus on the fact that both       approaches can interactively improve our understanding of both acute and chronic       GVHD biology and open the door to improved therapeutics and successes.",2021 Jun 15,J Clin Invest,,131,eng,,0021-9738,,,
d82b1c34-5797-4a20-a647-73bbae31b74e,b87612d9ef112972b0320c29750d7ceafb7e8a7cd432dd5293ee97e44d240103,article,2026-04-22T20:24:30Z,2026-04-23T17:11:06Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1016/j.trim.2025.102199,,39947487,,,1-s2.0-S0966327425000279-main.pdf,2025,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/d82b1c34-5797-4a20-a647-73bbae31b74e,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:d82b1c34-5797-4a20-a647-73bbae31b74e,"Sohouli, Mohammad Hassan","Rohani, Pejman",Gut microbiota variation and diversity and gut graft-versus-host disease (GVHD)       in pediatrics: A systematic review.,"Sohouli, Mohammad Hassan; Zahmatkesh, Arefeh; Khan, Zahid; Behfar, Maryam; Hamidieh, Amir Ali; Rohani, Pejman",Transplant immunology,0966-3274,"BACKGROUND: Allogeneic hematopoietic stem cell transplantation (HSCT) provides       children with life-threatening conditions an opportunity for survival.       Complications from graft-versus-host disease (GVHD) are a major source of       morbidity and death, recently linked to gut dysbiosis in the hematopoietic stem       cell transplantation (HSCT) population. But so far, no comprehensive study has       been conducted to investigate this relationship in the children population. In       this systematic study, we investigated the Gut microbiota variation and diversity       and gut GVHD in pediatrics. METHODS: A systematic review according to PRISMA       standards was performed from inception till August 2024. Out of 568 originally       chosen publications, 10 studies involving 490 pediatric subjects satisfied the       eligibility criteria and were included. RESULTS: The findings obtained from the       study included in the present systematic study mostly indicated the use of       combined treatments including Busulfan, Cyclophosphamide, and total body       irradiation and in some studies the use of anti-thymocyte globulin and Melphalan       as conditioning regimens. In addition, out of 10 reviewed studies, 9 reported a       significant decrease in gut microbiota diversity following GVHD. However, in all       studies, an increased variation was reported. So that most of the studies showed       a decrease in the levels of beneficial bacteria and producers of short-chain       fatty acid products in the intestine such as Ruminococcaceae and Enterococcus,       which is also observed in the intestinal microbiota population of healthy people.       CONCLUSION: As a result, our findings indicated a decrease in diversity as well       as a change in intestinal microbiota in children with GVHD under HSCT in most of       the studies.",2025 Mar,Transpl Immunol,,89,eng,,0966-3274,102199,,
e16b3444-d30f-4570-8827-cda96fbf2bc5,4b5c7d51fc3a932787b840ba154da1a6ce7aebe5ac316939f46dda767ae09f2f,article,2026-04-22T20:24:30Z,2026-04-23T17:11:13Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1172/jci.insight.186984,,40923321,,,"insight.jci.org 4/23/2026, 11:10:59 AM.pdf",2025,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/e16b3444-d30f-4570-8827-cda96fbf2bc5,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:e16b3444-d30f-4570-8827-cda96fbf2bc5,"Song, Qingxiao","Zeng, Defu",Intestinal epithelial Ceacam1 deficiency prevents steroid-refractory acute gut       graft-versus-host disease.,"Song, Qingxiao; Zheng, Moqian; Li, Qinjian; Wu, Xiwei; Lin, Boxi; Kang, Tae Hyuk; Qin, Hanjun; Kujawski, Maciej; Pillai, Raju K; Lin, James L; Nakamura, Ryotaro; Shively, John; Martin, Paul J; Zeng, Defu",JCI insight,,"Steroid-refractory gut acute graft-versus-host disease (SR-Gut-aGVHD) is the       major cause of nonrelapse death after allogeneic hematopoietic cell       transplantation. High numbers of donor-type IL-22+ T cells, IL-22-dependent       dysbiosis, and loss of antiinflammatory CX3CR1hi mononuclear phagocytes (MNPs)       play critical roles in SR-Gut-aGVHD pathogenesis. CEACAM1 on intestinal       epithelial cells (IECs) is proposed to regulate bacterial translocation and       subsequent immune responses in the intestine. Here, with imaging mass cytometry       (IMC), combined scRNA-Seq with ATAC-Seq, and high-dimensional flow cytometry       analysis, we show that CEACAM1 expression was enhanced on IECs in murine and       human SR-Gut-aGVHD. Ceacam1 deficiency on host IECs effectively prevented       SR-Gut-aGVHD in murine models. Ceacam1 deficiency on IECs resulted in (i) higher       numbers of IL-22+IL-10+Foxp3+CD4+ peripheral Tregs (pTregs) and lower numbers of       conventional IL-22+CD4+ T (Tcon), Th/Tc1, and Th17 cells in the intestine; (ii)       higher prevalence of beneficial commensal bacteria that augment colonic pTreg       expansion, with lower prevalence of pathogenic bacteria; and (iii) higher numbers       of antiinflammatory CD103-CX3CR1hi MNPs that produce indoleamine 2,3-dioxygenase       (IDO) and IL-10, with lower numbers of proinflammatory CD103+CX3CR1lo MNPs that       produce IL-6. Thus, specifically targeting IEC CEACAM1 represents a promising       approach for prevention of SR-Gut-aGVHD.",2025 Sep 9,JCI Insight,17,10,eng,,2379-3708,,,
1b61f9c0-1996-424e-b8aa-ac52f2dad520,4688ff158d02de69315f0cd67d84cad8df01db2408c3e118e602692e238cc403,article,2026-04-22T20:24:30Z,2026-04-23T18:16:00Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.3389/fimmu.2018.00963,,29770141,,,"pmc.ncbi.nlm.nih.gov 4/23/2026, 12:16:00 PM.pdf",2018,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/1b61f9c0-1996-424e-b8aa-ac52f2dad520,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:1b61f9c0-1996-424e-b8aa-ac52f2dad520,"Sousa, Pedro Santos E","Chakraverty, Ronjon",Unraveling the Mechanisms of Cutaneous Graft-Versus-Host Disease.,"Sousa, Pedro Santos E; Bennett, Clare L; Chakraverty, Ronjon",Frontiers in immunology,1664-3224,"The skin is the most common target organ affected by graft-versus-host disease       (GVHD), with severity and response to therapy representing important predictors       of patient survival. Although many of the initiating events in GVHD pathogenesis       have been defined, less is known about why treatment resistance occurs or why       there is often a permanent failure to restore tissue homeostasis. Emerging data       suggest that the unique immune microenvironment in the skin is responsible for       defining location- and context-specific mechanisms of injury that are distinct       from those involved in other target organs. In this review, we address recent       advances in our understanding of GVHD biology in the skin and outline the new       research themes that will ultimately enable design of precision therapies.",2018,Front Immunol,,9,eng,,1664-3224,963,,
a3812bfe-bf88-42ca-85e7-3af486011b72,717a28b3e8ff2e98a15f4b72189e5910488f112dfdb59b1bfa5b05f986760a06,article,2025-06-12T21:37:00Z,2026-04-22T20:35:39Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood-2016-09-691394,,27940475,PMC5324712,,1-s2.0-S0006497120336636-mainext.pdf,2017,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/a3812bfe-bf88-42ca-85e7-3af486011b72,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:a3812bfe-bf88-42ca-85e7-3af486011b72,"Staffas, Anna","den Brink, Marcel R.M. van",The intestinal microbiota in allogeneic hematopoietic cell transplant and graft-versus-host disease,"Staffas, Anna; da Silva, Marina Burgos; den Brink, Marcel R.M. van",Blood,0006-4971," Hematopoietic cell transplantation (HCT) is a critical treatment of patients with high-risk hematopoietic malignancies, hematological deficiencies, and other immune diseases. In allogeneic HCT (allo-HCT), donor-derived T cells recognize host tissues as foreign, causing graft-versus-host disease (GVHD) which is a main contributor to morbidity and mortality. The intestine is one of the organs most severely affected by GVHD and research has recently highlighted the importance of bacteria, particularly the gut microbiota, in HCT outcome and in GVHD development. Loss of intestinal bacterial diversity is common during the course of HCT and is associated with GVHD development and treatment with broad-spectrum antibiotics. Loss of intestinal diversity and outgrowth of opportunistic pathogens belonging to the phylum Proteobacteria and Enterococcus genus have also been linked to increased treatment-related mortality including GVHD, infections, and organ failure after allo-HCT. Experimental studies in allo-HCT animal models have shown some promising results for prebiotic and probiotic strategies as prophylaxis or treatment of GVHD. Continuous research will be important to define the relation of cause and effect for these associations between microbiota features and HCT outcomes. Importantly, studies focused on geographic and cultural differences in intestinal microbiota are necessary to define applicability of new strategies targeting the intestinal microbiota.",2017,Blood,8,129,eng,,0006-4971,927-933,,
70382750-ca64-4e42-9921-661e645c2bb5,4f3f9b95b9732d657d440022089cb20c57cf7153534db4611e43c8e5aadacee1,article,2025-08-24T00:24:47Z,2026-04-22T20:35:39Z,sophie.huebler@utah.edu (Sophie Huebler),2025-10-28T14:02:57Z,true,,,false,,10.1126/science.aax3760,,31780560,PMC7003985,,"login.ezproxy.lib.utah.edu 8/23/2025, 6:24:48 PM.pdf",2019,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/70382750-ca64-4e42-9921-661e645c2bb5,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:70382750-ca64-4e42-9921-661e645c2bb5,"Stein-Thoeringer, C. K.","den Brink, M. R. M. van",Lactose drives Enterococcus expansion to promote graft-versus-host disease,"Stein-Thoeringer, C. K.; Nichols, K. B.; Lazrak, A.; Docampo, M. D.; Slingerland, A. E.; Slingerland, J. B.; Clurman, A. G.; Armijo, G.; Gomes, A. L. C.; Shono, Y.; Staffas, A.; da Silva, M. Burgos; Devlin, S. M.; Markey, K. A.; Bajic, D.; Pinedo, R.; Tsakmaklis, A.; Littmann, E. R.; Pastore, A.; Taur, Y.; Monette, S.; Arcila, M. E.; Pickard, A. J.; Maloy, M.; Wright, R. J.; Amoretti, L. A.; Fontana, E.; Pham, D.; Jamal, M. A.; Weber, D.; Sung, A. D.; Hashimoto, D.; Scheid, C.; Xavier, J. B.; Messina, J. A.; Romero, K.; Lew, M.; Bush, A.; Bohannon, L.; Hayasaka, K.; Hasegawa, Y.; Vehreschild, M. J. G. T.; Cross, J. R.; Ponce, D. M.; Perales, M. A.; Giralt, S. A.; Jenq, R. R.; Teshima, T.; Holler, E.; Chao, N. J.; Pamer, E. G.; Peled, J. U.; den Brink, M. R. M. van",Science,0036-8075,"Disruption of intestinal microbial communities appears to underlie many human illnesses, but the mechanisms that promote this dysbiosis and its adverse consequences are poorly understood. In patients who received allogeneic hematopoietic cell transplantation (allo-HCT), we describe a high incidence of enterococcal expansion, which was associated with graft-versus-host disease (GVHD) and mortality. We found that Enterococcus also expands in the mouse gastrointestinal tract after allo-HCT and exacerbates disease severity in gnotobiotic models. Enterococcus growth is dependent on the disaccharide lactose, and dietary lactose depletion attenuates Enterococcus outgrowth and reduces the severity of GVHD in mice. Allo-HCT patients carrying lactose-nonabsorber genotypes showed compromised clearance of postantibiotic Enterococcus domination. We report lactose as a common nutrient that drives expansion of a commensal bacterium that exacerbates an intestinal and systemic inflammatory disease.",2019 Nov 29,Science,6469,366,eng,"Entero,Liao cited",0036-8075,1143-1149,,
d80f2d22-bb75-4f5b-bf1c-17b271f9f06f,,article,2025-10-20T18:20:52Z,2026-04-23T17:50:48Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1093/cid/ciaa068,,31976518,PMC8662789,,"ct.prod.getft.io 4/23/2026, 11:50:34 AM.pdf",2020,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/d80f2d22-bb75-4f5b-bf1c-17b271f9f06f,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:d80f2d22-bb75-4f5b-bf1c-17b271f9f06f,"Stoma, Igor","Taur, Ying",Compositional Flux Within the Intestinal Microbiota and Risk for Bloodstream Infection With Gram-negative Bacteria,"Stoma, Igor; Littmann, Eric R; Peled, Jonathan U; Giralt, Sergio; den Brink, Marcel R M van; Pamer, Eric G; Taur, Ying",Clinical Infectious Diseases,1058-4838,"Gram-negative bloodstream infections (BSIs) represent a significant complication facing allogeneic hematopoietic cell transplant (allo-HCT) recipients, as a result of intestinal translocation during neutropenia. In this study we sought to better understand how the composition of the intestinal microbiota is connected to risk of gram-negative BSIs, expanding on our prior work in these patients. Fecal specimens were collected from recipients of allo-HCT and analyzed using 16S ribosomal RNA gene sequencing. Samples and clinical data extending from the pretransplant conditioning period through stem cell engraftment were used in the analysis. Intestinal domination (relative abundance ≥ 30%) by gram-negative bacteria was used as predictor of gram-negative BSI using Cox proportional hazards modeling. Further analysis of microbiota composition was performed at the genus level. Seven hundred eight allo-HCT subjects were studied (7.5% developed gram-negative infection), with 4768 fecal samples for analysis. Gram-negative intestinal domination was associated with subsequent BSI, which was observed overall and individually at the genus level: Escherichia, Klebsiella, Enterobacter, Pseudomonas, and Stenotrophomonas. Fluoroquinolone prophylaxis was associated with decreased BSI and intestinal colonization by gram-negative microbes. In fluoroquinolone-prophylaxed patients, Escherichia coli was more frequently observed as breakthrough, both in terms of intestinal colonization and BSIs, compared with nonprophylaxed patients. Initial colonization by members of Ruminococcaceae and Bacteroidetes were associated with protection against gram-negative BSI. Gram-negative intestinal colonization is highly predictive of BSI in the setting of allo-HCT. Fluoroquinolones appear to reduce these infections by influencing gut colonization. In this study, the intestinal microbiota and risk of gram-negative bloodstream infections was studied in patients undergoing allogeneic hematopoietic cell transplantation, during neutropenia. Expansion and domination by gram negatives occur in these patients and are predictive of bloodstream infection.",,Clin. Infect. Dis.,11,73,,Liao cited,,e4627-e4635,,
fcbbd5be-7475-4711-9484-c0662d4567d2,976c5fc9519f2401a5ff349b0942595b9de582e7e2baecc04df95316e4b3e473,article,2026-04-22T20:24:30Z,2026-04-22T20:35:39Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1556/650.2019.31403,,31081358,,,,2019,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/fcbbd5be-7475-4711-9484-c0662d4567d2,,"Szerafin, László","Jakó, János",[Haematological aspects of the gut flora].,"Szerafin, László; Jakó, János",Orvosi hetilap,0030-6002,"The relationship between the gut flora and various diseases (obesity, diabetes       mellitus, metabolic disorders, allergic and autoimmune diseases, inflammatory       bowel diseases, liver failure, infections, certain neuropsychiatric disorders,       tumors) has been highlighted in recent years. Depletion of microbiotics inhibits       bone marrow healing. Infections and their antibiotic treatment may also affect       hematopoiesis. Intestinal flora may also affect the severity of the       graft-versus-host disease and may also play a role in the pathogenesis of       immunthrombocytopenia through the T-regulator cells. The study summarizes the       features of the gut flora, the effects of microbiotics on bone marrow healing,       the course of infections, allogeneic bone marrow transplantation,       graft-versus-host disease, lymphoma and the results of related research and       therapeutic options. The authors briefly discuss the possible linkage between       intestinal flora and immunthrombocytopenia and the effectiveness of the       immunotherapy of tumors and its effect on the von Willebrand-factor synthesis.       They draw attention on the importance of maintaining microbiotics diversity. Orv       Hetil. 2019; 160(20): 774-779.",2019 May,Orv Hetil,20,160,hun,,0030-6002,774-779,,
b033fb91-e607-497f-be13-45f806be56b6,637c979ff8b483fe997ca49949ea5283bd1893cd4affefc19ed31220c5a1cc0d,article,2026-04-22T20:24:30Z,2026-04-23T17:38:30Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.12659/ajcr.931731,,34129542,,,"pmc.ncbi.nlm.nih.gov 4/23/2026, 11:38:17 AM.pdf",2021,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/b033fb91-e607-497f-be13-45f806be56b6,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:b033fb91-e607-497f-be13-45f806be56b6,"Tajima, Katsushi","Gonoi, Tohru",Clarithromycin As an Alternative and Prophylactic Agent in a Hematopoietic Stem       Cell Transplantation Patient.,"Tajima, Katsushi; Okuyama, Shuhei; Terada, Taichi; Akaneya, Daisuke; Hori, Ryuichiro; Abe, Shuichi; Honma, Tsuguo; Tsumanuma, Riko; Omoto, Eijiro; Ito, Junko; Gonoi, Tohru",The American journal of case reports,,"BACKGROUND Nocardia infections have rarely been reported in hematopoietic stem       cell transplantation (HSCT) patients, who usually receive the prophylactic use of       sulfamethoxazole/trimethoprim (ST) against Pneumocystis jiroveci. However, the ST       prophylaxis, sensitive to Nocardia species, sometimes induces renal toxicities.       Therefore, alternative prophylactic or therapeutic drugs are required for       nocardiosis in HSCT patients. CASE REPORT A 34-year-old Japanese man with acute       mixed phenotypic leukemia with t(9; 22) received allogenic peripheral blood HSCT       from a haplo-identical sibling donor. He developed graft versus host disease       (GVHD) with grade II, and was treated with prednisolone and cyclosporine A with       concurrent ciprofloxacin, fluconazole, valacyclovir, and ST. However, the       prophylactic ST was ceased because of its renal toxicity. He developed a       pulmonary nodular lesion with elevated ß-D-glucan and Aspergillus galactomannan       antigen. Repeated blood and sputum culture isolated no pathogens. Voriconazole       treatment administered once improved these lesions and laboratory findings. One       month later, he presented with right pleuritic chest pain and multiple       ring-enhancing cavitation lesions along the ribs. A needle biopsy demonstrated       Nocardia elegans, which is an extremely rare infection induced by Nocardia       species, in the cavitation lesions, shown by 16S rRNA gene sequencing. He was       started on doripenem and liposomal amphotericin B, and a subsequent treatment       kept him free from Nocardia elegans infection, without any adverse effects, while       continuing the cyclosporine A and prednisolone treatment for chronic GVHD.       CONCLUSIONS Clarithromycin has fewer adverse effects than ST. This case suggests       that clarithromycin is an appropriate alternative and prophylactic therapy for       patients with nocardiosis and ST toxicities.",2021 Jun 15,Am J Case Rep,,22,eng,,1941-5923,e931731,,
