Title,Abstract
Intestinal Microbiota Can Predict Acute Graft-versus-Host Disease Following Allogeneic Hematopoietic Stem Cell Transplantation,"The intestinal microbiome plays an important role in the development of acute graft-versus-host disease (aGVHD). However, whether intestinal microbiota can predict the development of aGVHD has been reported only rarely. Here we conducted a prospective study of microbiota in 141 patients after allogeneic hematopoietic stem cell transplantation. We found lower microbiota diversity in the aGVHD group compared with the non-aGVHD group at day 0 and day 15 ± 1 (P = .018 and .009, respectively). Diversity was negatively associated with conditioning intensity (P = .017, day 0; P = .045, day 15) and β-lactam antibiotic administration (P = .004, day 15). Intensified conditioning and β-lactam antibiotics were associated with a lower regulatory T (Treg)/T helper 17 (Th17) cell ratio at day 15 (P = .030 and .047, respectively). At day 15, the levels of the inflammatory factors (tumor necrosis factor α, interleukin [IL]-6, IL-17A, IL-1β, and lipopolysaccharide) were higher in the intensified conditioning group compared with the standard group (P < .05). The accumulated intestinal microbiota (AIM) score was defined as microbiota diversity and gradient of the 4 bacterials (Lachnospiraceae, Peptostreptococcaceae, Erysipelotrichaceae, and Enterobacteriaceae) at day 15 post-transplantation. The AIM score was positively correlated with aGVHD grade (r = .481, P < .001), and the AIM score could be predictive of the development of aGVHD (grade II-IV aGVHD: area under the curve [AUC], .75, P < .001; grade III-IV aGVHD: AUC, .84, P < .001). These findings suggest that intestinal microbiota and conditioning might induce aGVHD by inflammatory factors and the Treg/Th17 balance. The constitution of the intestinal microbiota at neutrophil engraftment may predict the development of aGVHD."
Multi-omics analysis reveals a feedback loop amplifying immune responses in acute       graft-versus-host disease due to imbalanced gut microbiota and bile acid       metabolism.,"Acute graft-versus-host disease (aGVHD) is primarily driven by allogeneic donor T       cells associated with an altered composition of the host gut microbiome and its       metabolites. The severity of aGVHD after allogeneic hematopoietic stem cell       transplantation (allo-HSCT) is not solely determined by the host and donor       characteristics; however, the underlying mechanisms remain unclear. Using       single-cell RNA sequencing, we decoded the immune cell atlas of 12 patients who       underwent allo-HSCT: six with aGVHD and six with non-aGVHD. We performed a fecal       microbiota (16SrRNA sequencing) analysis to investigate the fecal bacterial       composition of 82 patients: 30 with aGVHD and 52 with non-aGVHD. Fecal samples       from these patients were analyzed for bile acid metabolism. Through multi-omic       analysis, we identified a feedback loop involving ""immune cell-gut microbes-bile       acid metabolites"" contributing to heightened immune responses in patients with       aGVHD. The dysbiosis of the gut microbiota and disruption of bile acid metabolism       contributed to an exaggerated interleukin-1 mediated immune response. Our       findings suggest that resistin and defensins are crucial in mitigating against       aGVHD. Therefore, a comprehensive multi-omic atlas incorporating immune cells,       gut microbes, and bile acid metabolites was developed in this study and used to       propose novel, non-immunosuppressive approaches to prevent aGVHD."
Intestinal microbiota score could predict survival following allogeneic       hematopoietic stem cell transplantation.,"Intestinal microbiota is an important prognostic factor for allogeneic       hematopoietic stem cell transplantation (allo-HSCT), but its role in predicting       survival has not been determined. Here, stool samples at day 15 ± 1       posttransplant were obtained from 209 patients at two centers. Microbiota was       examined using 16S rRNA sequencing. The microbiota diversity and abundance of       specific bacteria (including Lachnospiraceae, Ruminococcaceae,       Erysipelotrichaceae, and Enterobacteriaceae) were assigned a value of 0 or 1       depending on whether they were positive or negative associated with survival,       respectively. An accumulated intestinal microbiota (AIM) score was generated, and       patients were divided into low- and high-score groups. A low score was associated       with a better 3-year cumulative overall survival (OS) as well as lower mortality       than a high score (88.5 vs. 43.9% and 7.1 vs. 35.8%, respectively; both       P < 0.001). In multivariate analysis, a high score was found to be an independent       risk factor for OS and transplant-related mortality (hazard ratio = 5.68 and       3.92, respectively; P < 0.001 and 0.003, respectively). Furthermore, the AIM       score could serve as a predictor for survival (area under receiver operating       characteristic curve = 0.836, P < 0.001). Therefore, the intestinal microbiota       score at neutrophil recovery could predict survival following allo-HSCT."
Impact of anti-anaerobic antibiotic activity on graft-versus-host disease in       allogeneic hematopoietic stem cell transplant (HSCT) recipients at an institution       that utilizes antibiotic cycling.,"BACKGROUND: At our institution, antibiotic cycling for febrile neutropenia is       utilized to increase heterogeneity of antibiotic exposure in patients who have       undergone an allogeneic hematopoietic stem cell transplantation (allo-HSCT).       Development of acute graft-versus-host disease (aGVHD) has been associated with       low diversity within stool microbiota. To date, discordant outcomes have been       reported implicating anti-anaerobic antibiotic use with the development of aGVHD,       and there is currently a lack of published data available in an antibiotic cycled       environment. The objective of this study was to determine if there is a       difference in the rate of aGVHD in patients who receive anti-anaerobic cycled       antibiotics compared with other cycled antibiotics. METHODS: This was a       retrospective, observational study evaluating rates of aGVHD in patients who       received antibiotics with anaerobic vs non-anaerobic coverage post-allo-HSCT from       January 2008 to January 2018. Univariate and multivariable analyses were       performed to assess associations with aGVHD. Secondary outcomes include rate of       all stages of aGVHD, progression-free survival, overall survival, 100-day       treatment-related mortality (TRM), and 1-year TRM. RESULTS: A total of 273       patients were included in the study. Baseline characteristics were similar       between groups, except patients who received anti-anaerobic antibiotics had more       unrelated donors (P = .002), were more likely to get myeloablative preparatory       regimens (P = .009), had less subtherapeutic calcineurin inhibitor serum       concentrations (P = .001), and more often received T-cell depletion (P = .004).       The incidence of grades II-IV aGVHD post-HSCT in patients who received       anti-anaerobic antibiotics was 32.6% compared with 18.8% in patients who received       other antibiotics (P = .015). Multivariable analysis showed that the occurrence       of grades II-IV aGVHD was associated with cytomegalovirus reactivation (OR = 2.1,       95% CI = 1.0-4.5, P = .047), unrelated donors (OR = 6.1, 95% CI = 2.3-16.6,       P < .001), and use of anti-anaerobic antibiotics (OR = 2.3, 95% CI = 1.1-4.8,       P = .021). A 100-day TRM in patients who received anti-anaerobic antibiotics was       9.6% compared with 3.6% in patients who received other antibiotics (P = .046).       One-year TRM in patients who received anti-anaerobic antibiotics was 25.2%       compared with 13.8% in patients who received other antibiotics (P = .017). There       was no statistically significant difference seen between groups in progression       free survival or overall survival. CONCLUSION: Variability in baseline       characteristics limits ability to make strong conclusions, but patients who       received antibiotics with anaerobic coverage during the first 30 days after an       allogeneic HSCT appeared to be at an increased risk of developing aGVHD and TRM.       Larger well-controlled trials are warranted to further clarify these       relationships."
Bile acids regulate intestinal antigen presentation and reduce graft-versus-host       disease without impairing the graft-versus-leukemia effect.,"Acute graft-versus-host disease causes significant mortality in patients       undergoing allogeneic hematopoietic cell transplantation. Immunosuppressive       treatment for graft-versus-host disease can impair the beneficial       graft-versus-leukemia effect and facilitate malignancy relapse. Therefore, novel       approaches that protect and regenerate injured tissues without impeding the donor       immune system are needed. Bile acids regulate multiple cellular processes and are       in close contact with the intestinal epithelium, a major target of acute       graft-versus-host disease. Here, we found that the bile acid pool is reduced       following graft-versus-host disease induction in a preclinical model. We       evaluated the efficacy of bile acids to protect the intestinal epithelium without       reducing anti-tumor immunity. We observed that application of bile acids       decreased cytokine-induced cell death in intestinal organoids and cell lines.       Systemic prophylactic administration of tauroursodeoxycholic acid, the most       potent compound in our in vitro studies, reduced graft-versus-host disease       severity in three different murine transplantation models. This effect was       mediated by decreased activity of the antigen presentation machinery and       subsequent prevention of apoptosis of the intestinal epithelium. Moreover, bile       acid administration did not alter the bacterial composition in the intestine       suggesting that its effects are cell-specific and independent of the microbiome.       Treatment of human and murine leukemic cell lines with tauroursodeoxycholic acid       did not interfere with the expression of antigen presentation-related molecules.       Systemic T cell expansion and especially their cytotoxic capacity against       leukemic cells remained intact. This study establishes a role for bile acids in       the prevention of acute graft-versus-host disease without impairing the       graft-versus-leukemia effect. In particular, we provide a scientific rationale       for the systematic use of tauroursodeoxycholic acid in patients undergoing       allogeneic hematopoietic cell transplantation."
[Key players in intestinal GVHD].,"Acute graft versus host disease (GVHD) is a potentially life threatening       complication after allogeneic hematopoietic stem cell transplantation. The gut is       one of the most frequently affected organs in GVHD. Intestinal GVHD is often       resistant to current therapies for GVHD and greatly affects the nutritional       status of patients. Recent advances in understanding the biology of the       intestinal immune system have revealed the significance of mechanical and       chemical barriers involving the intestinal mucosa and intestinal microflora in       the pathophysiology of GVHD. These barriers and flora are tightly regulated by       key populations such as intestinal stem cells, Paneth cells, innate lymphoid       cells, and macrophages. Recent findings for these key players in the process of       intestinal GVHD are reviewed in this article."
[Graft-versus-host disease: new insights into disease pathogenesis].,"Graft-versus-host disease (GVHD) is a potentially life-threatening complication       associated with allogeneic hematopoietic stem cell transplantation (allo-SCT).       Although prophylaxis and GVHD treatment using immunosuppressants are essential       for a successful allo-SCT, profound immunosuppression could lead to an infection       and/or the recurrence of malignant diseases. Recently, the concept of tissue       tolerance has emerged. This concept has been identified as a means to suppress       GVHD by relying on tissue-intrinsic mechanisms that are independent from those       underlying immune tolerance. Thus, GVHD prophylaxis and treatments targeting the       mechanisms that promote tissue tolerance could help suppress GVHD and maintain       leukocyte-mediated immune responses against tumors and infectious pathogens.       Epithelial regeneration from LGR5-positive intestinal stem cells and epithelial       maintenance mediated by metabolites from the intestinal microbiota are       representative mechanisms that promote tissue tolerance in the gut. However,       these protective mechanisms are weakened by GVHD and conditioning regimens. This       review focuses on the pathophysiology of acute GVHD and tissue-intrinsic       mechanisms that promote tissue tolerance."
A single nucleotide polymorphism at chromosome 2q21.3 (LCT -13910C>T) associates       with clinical outcome after allogeneic hematopoietic stem cell transplantation.,"A single nucleotide polymorphism (SNP) responsible for lactase persistence (LCT       -13910C>T) changes intestinal microflora. Considering the influence of bacterial       microflora on various immune effects, we tested DNA from 111 recipients/donors       and analyzed whether this SNP interferes with survival and the incidence of acute       graft-versus-host disease (aGVHD) after allogeneic hematopoetic stem cell       transplantations (HSCT). Median overall survival (OS) was significantly longer       when donors had a CC genotype (not reached after 133 vs 11.1 months, P = .004).       Multivariate analysis identified a donor T allele (hazard ratio 2.63, 95%       confidence interval 1.29-5.33, P = .008) as independent risk factor for death.       Surprisingly, recipient genotypes did not influence outcome and there were no       differences regarding aGVHD. Transplantation-related mortality (TRM), relapse and       pneumonia were significantly less frequent in patients with CC donors. These       findings add to the growing list of non-HLA polymorphisms with impact on outcome       after allogeneic HSCT."
[Induction and regulation of intestinal graft-versus-host disease by the       intestinal microbiota].,"The intestinal microbiota is an important prognostic factor for allogeneic       hematopoietic stem cell transplantation (allo-HCT), and decreased diversity of       the intestinal microbiota is linked to shorter overall survival, high       transplant-related mortality, and acute graft-versus-host disease (GVHD). Major       factors that alter the intestinal microbiota during allo-HCT are broad-spectrum       antibiotics and intestinal GVHD. Broad-spectrum antibiotics dysregulate the       immune system and impair intestinal epithelial regeneration by reducing       beneficial commensal bacteria and activating mucus-degrading bacteria, which       disrupts the colonic barrier function. Intestinal GVHD leads to decreased       secretion of antimicrobial peptides into the intestinal lumen, as well as       mitochondrial dysfunction in the intestinal epithelium, altering the intestinal       microbiota. Various therapeutic approaches targeting the intestinal microbiota       have been investigated in clinical trials. Protecting the intestinal microbiota       may further enhance the safety and efficacy of allo-HCT by regulating intestinal       immune responses, promoting intestinal epithelial regeneration, and facilitating       the production of beneficial metabolites derived from commensal bacteria."
Bacteroides ovatus alleviates dysbiotic microbiota-induced graft-versus-host       disease.,"Acute lower gastrointestinal GVHD (aLGI-GVHD) is a serious complication of       allogeneic hematopoietic stem cell transplantation. Although the intestinal       microbiota is associated with the incidence of aLGI-GVHD, how the intestinal       microbiota impacts treatment responses in aLGI-GVHD has not been thoroughly       studied. In a cohort of patients with aLGI-GVHD (n = 37), we found that       non-response to standard therapy with corticosteroids was associated with prior       treatment with carbapenem antibiotics and a disrupted fecal microbiome       characterized by reduced abundances of Bacteroides ovatus. In a murine GVHD model       aggravated by carbapenem antibiotics, introducing B. ovatus reduced GVHD severity       and improved survival. These beneficial effects of Bacteroides ovatus were linked       to its ability to metabolize dietary polysaccharides into monosaccharides, which       suppressed the mucus-degrading capabilities of colonic mucus degraders such as       Bacteroides thetaiotaomicron and Akkermansia muciniphila, thus reducing       GVHD-related mortality. Collectively, these findings reveal the importance of       microbiota in aLGI-GVHD and therapeutic potential of B. ovatus."
[Disruption of gut immune system caused by damage of intestinal stem cells and       their niche in graft-versus-host disease after allogeneic hematopoietic stem cell       transplantation.].,"Allogeneic hematopoietic stem cell transplantation(allo-SCT)is curative therapy       for various hematological diseases. Graft-versus-host disease(GVHD)and infection       remain the main problems in allo-SCT. Gastrointestinal tract is targeted by GVHD.       In intestinal GVHD, intestinal stem cells and Paneth cells reside at the base of       crypts are damaged by donor T cells. These damage leads to disruption of       intestinal mucosal barrier and intestinal dysbiosis, resulting in more       exaggerated GVHD. Recently, we and others have reported that R-Spondin1 and       interleukin-22 as factors regenerated intestinal tissue homeostasis in murine       model of bone marrow transplantation. It is important to understand biology of       various cells targeted by intestinal GVHD and develop novel methods to protect       them from GVHD damage."
Biomarkers in Graft-Versus-Host Disease: from Prediction and Diagnosis to       Insights into Complex Graft/Host Interactions.,"PURPOSE OF REVIEW: Acute graft versus host disease (aGVHD) is a frequent cause of       treatment-related mortality after allogeneic hematopoietic stem cell       transplantation (alloHCT), with few effective treatment options beyond systemic       steroids. Discovery of biomarkers for aGVHD may provide insight into the       pathophysiology of aGVHD and suggest novel mechanisms for treatment. RECENT       FINDINGS: We highlight biomarkers within innate immune activation,       T-cell-mediated tissue damage, endothelial damage, dysbiosis, and poor wound       healing that can be obtained prior to transplant, in the early transplant period,       or at the onset of aGVHD. aGVHD biomarkers have predictive and prognostic utility       but also suggest novel mechanisms of recipient tissue damage and impaired       regenerative capacity. These mechanisms should be further studied and tested in       therapeutic clinical trials to improve outcomes post-alloHCT."
Dental Biofilm Microbiota Dysbiosis Is Associated With the Risk of Acute       Graft-Versus-Host Disease After Allogeneic Hematopoietic Stem Cell       Transplantation.,"Acute graft-versus-host disease (aGVHD) is one of the major causes of death after       allogeneic hematopoietic stem cell transplantation (allo-HSCT). Recently, aGVHD       onset was linked to intestinal microbiota (IM) dysbiosis. However, other       bacterial-rich gastrointestinal sites, such as the mouth, which hosts several       distinctive microbiotas, may also impact the risk of GVHD. The dental biofilm       microbiota (DBM) is highly diverse and, like the IM, interacts with host cells       and modulates immune homeostasis. We characterized changes in the DBM of patients       during allo-HSCT and evaluated whether the DBM could be associated with the risk       of aGVHD. DBM dysbiosis during allo-HSCT was marked by a gradual loss of       bacterial diversity and changes in DBM genera composition, with commensal genera       reductions and potentially pathogenic bacteria overgrowths. High Streptococcus       and high Corynebacterium relative abundance at preconditioning were associated       with a higher risk of aGVHD (67% vs. 33%; HR = 2.89, P = 0.04 and 73% vs. 37%; HR       = 2.74, P = 0.04, respectively), while high Veillonella relative abundance was       associated with a lower risk of aGVHD (27% vs. 73%; HR = 0.24, P < 0.01).       Enterococcus faecalis bloom during allo-HSCT was observed in 17% of allo-HSCT       recipients and was associated with a higher risk of aGVHD (100% vs. 40%; HR =       4.07, P < 0.001) and severe aGVHD (60% vs. 12%; HR = 6.82, P = 0.01). To the best       of our knowledge, this is the first study demonstrating that DBM dysbiosis is       associated with the aGVHD risk after allo-HSCT."
Experimental and clinical gnotobiotics: influence of the microflora on       graft-versus-host disease after allogeneic bone marrow transplantation.,"One of the major complications of allogeneic bone marrow transplantation (BMT) is       graft-versus-host disease (GvHD), which is caused by donor type lymphocytes which       react against the recipient's tissues. An important factor which influences GvHD       is the recipient's gastrointestinal microflora. This was originally observed in       gnotobiotic mice. Infusion of 10(7) H-2 incompatible bone marrow cells into       lethally irradiated (9.0 Gy X-rays) conventional mice results in a late onset       type GvHD which causes the death of the majority of the recipients during the       first two months after BMT. This mortality can be completely prevented if the       recipients are germfree mice, or when they are conventional animals which have       been subjected to complete or selective gastrointestinal decontamination (GID).       In a mouse model, the mechanism responsible for the influence of the microflora       on GvHD after allogeneic BMT was investigated. These studies indicate that GvHD       can be induced by activated T-lymphocytes from donor origin reacting against       bacterial antigens which might be cross-reactive with the recipient's epithelial       tissue antigens. Activation of these T-lymphocytes is confined to antigens of       certain bacterial species of the recipient which are not present in the       indigenous microflora of the donor mice. These bacteria most likely belong to the       anaerobic flora of the recipient. The latter hypothesis is strongly supported by       the observation in human patients that, in contrast to complete GID, selective       decontamination of the gastrointestinal tract did not have any beneficial effect       on moderately severe to severe GvHD after transplantation with MHC-matched       sibling donor bone marrow grafts."
The clinical role of the gut microbiome and fecal microbiota transplantation in allogeneic stem cell transplantation,"Outcomes of allogeneic hematopoietic stem cell transplantation (allo- HSCT) have improved in the recent decade; however, infections and graft-versus-host disease remain two leading complications significantly contributing to early transplant-related mortality. In past years, the human intestinal microbial composition (microbiota) has been found to be associated with various disease states, including cancer, response to cancer immunotherapy and to modulate the gut innate and adaptive immune response. In the setting of allo-HSCT, the intestinal microbiota diversity and composition appear to have an impact on infection risk, mortality and overall survival. Microbial metabolites have been shown to contribute to the health and integrity of intestinal epithelial cells during inflammation, thus mitigating graft-versus-host disease in animal models. While the cause-andeffect relationship between the intestinal microbiota and transplant-associated complications has not yet been fully elucidated, the above findings have already resulted in the implementation of various interventions aiming to restore the intestinal microbiota diversity and composition. Among others, these interventions include the administration of fecal microbiota transplantation. The present review, based on published data, is intended to define the role of the latter approach in the setting of allo-HSCT."
The association between the incidence of intestinal graft-vs-host disease and       antibiotic use after allogeneic hematopoietic stem cell transplantation.,"Intestinal microbiota plays an important role in the regulation of allogeneic       immune reaction after allogeneic hematopoietic stem cell transplantation       (allo-SCT). Intestinal graft-vs-host disease (GVHD) is one of the major causes of       mortality after allo-SCT and often complicated with intestinal dysbiosis. Recent       studies suggest that antibiotic-induced dysbiosis is a risk factor for intestinal       GVHD. We retrospectively evaluated the impacts of antibiotic use on the incidence       of intestinal GVHD occurring before day 100 after allo-SCT. Among 213 patients       who underwent allo-SCT, 200 patients achieving engraftment were analyzed.       Antibiotics were classified into carbapenem, quinolone, penicillin, cephem, and       glycopeptide. Among 128 patients who developed acute GVHD, intestinal GVHD       developed in 36 patients. Patients with intestinal GVHD received significantly       longer administration of carbapenem and glycopeptide compared to those without it       in periengraftment period. In multivariate analysis, use of carbapenem for       greater than 7 days was associated with an increased risk of intestinal GVHD.       However, use of antibiotics for greater than 7 days was not associated with poor       overall survival and high nonrelapse mortality. Long use of carbapenem in       periengraftment period may be a risk for intestinal GVHD. Prospective studies are       required to validate our findings."
Current Concepts and Advances in Graft-Versus-Host Disease Immunology.,"Worldwide, each year over 30,000 patients undergo an allogeneic hema-topoietic       stem cell transplantation with the intent to cure high-risk hematologic       malignancy, immunodeficiency, metabolic disease, or a life-threatening bone       marrow failure syndrome. Despite substantial advances in donor selection and       conditioning regimens and greater availability of allograft sources, transplant       recipients still endure the morbidity and mortality of graft-versus-host disease       (GVHD). Herein, we identify key aspects of acute and chronic GVHD       pathophysiology, including host/donor cell effectors, gut dysbiosis, immune       system and cytokine imbalance, and the interface between inflammation and tissue       fibrosis. In particular, we also summarize the translational application of this       heightened understanding of immune dysregulation in the design of novel therapies       to prevent and treat GVHD."
Prolonged gut microbial alterations in post-transplant survivors of allogeneic       haematopoietic stem cell transplantation.,"Dysbiosis of the gut microbiota has been reported to increase early complications       after allogeneic haematopoietic stem cell transplantation (allo-HSCT). However,       it remains unclear whether gut microbial alterations persist during late       complications, such as chronic graft-versus-host disease (cGVHD) or secondary       cancers. Here, we analysed the gut microbiota of 59 patients who survived for       1-21.7 years (median, 6.4 years) after allo-HSCT. Long-term survivors showed       lower gut microbial diversity than the age- and sex-matched healthy controls.       This decreased diversity was reflected in the reduced abundance of the       butyrate-producing bacteria. Patients with a history of grade 3 acute       graft-versus-host disease (aGVHD) exhibited higher Veillonella abundance than       patients with a history of grade 1-2 or non-aGVHD cases. The abundance of       Faecalibacterium showed no decrease only in limited cGVHD cases. Additionally,       the microbial structure in the secondary cancer group was significantly different       (p < 0.05) from that in the non-secondary cancer group. This study is the first       to show that microbial dysbiosis is present over a 10-year lifetime after       discharge following allo-HSCT. Our results suggest that these prolonged gut       microbial alterations may be associated with the development and exacerbation of       late complications in post-transplant survivors."
Prolonged gut microbial alterations in post-transplant survivors of allogeneic haematopoietic stem cell transplantation,
Distinct Regulatory and Effector T Cell Metabolic Demands during       Graft-Versus-Host Disease.,"Despite graft-versus-host disease (GVHD) prophylactic agents, the success and       wider utilization of allogeneic hematopoietic stem cell transplantation       (allo-HSCT) is limited by GVHD. Increasing donor graft regulatory T cell       (Treg):effector T cell (Teff) ratios can substantially reduce GVHD in cancer       patients, but pre-HSCT conditioning regimens and GVHD create a challenging       inflammatory environment for Treg stability, persistence, and function.       Metabolism plays a crucial role in T cell and Treg differentiation, and       development of effector function. Although glycolysis is a main driver of       allogeneic T cell-driven GVHD, oxidative phosphorylation is a main driver of Treg       suppressor function. This review focuses on recent advances in our understanding       of Treg metabolism in the context of GVHD, and discusses potential therapeutic       applications of Tregs in the prevention or treatment of GVHD in cancer patients."
Metagenomic Analysis of the Stool Microbiome in Patients Receiving Allogeneic Stem Cell Transplantation: Loss of Diversity Is Associated with Use of Systemic Antibiotics and More Pronounced in Gastrointestinal Graft-versus-Host Disease," Next-generation sequencing of the hypervariable V3 region of the 16s rRNA gene isolated from serial stool specimens collected from 31 patients receiving allogeneic stem cell transplantation (SCT) was performed to elucidate variations in the composition of the intestinal microbiome in the course of allogeneic SCT. Metagenomic analysis was complemented by strain-specific enterococcal PCR and indirect assessment of bacterial load by liquid chromatography-tandem mass spectrometry of urinary indoxyl sulfate. At the time of admission, patients showed a predominance of commensal bacteria. After transplantation, a relative shift toward enterococci was observed, which was more pronounced under antibiotic prophylaxis and treatment of neutropenic infections. The shift was particularly prominent in patients that developed subsequently or suffered from active gastrointestinal (GI) graft-versus-host disease (GVHD). The mean proportion of enterococci in post-transplant stool specimens was 21% in patients who did not develop GI GVHD as compared with 46% in those that subsequently developed GI GVHD and 74% at the time of active GVHD. Enterococcal PCR confirmed predominance of Enterococcus faecium or both E. faecium and Enterococcus faecalis in these specimens. As a consequence of the loss of bacterial diversity, mean urinary indoxyl sulfate levels dropped from 42.5 ± 11 μmol/L to 11.8 ± 2.8 μmol/L in all post-transplant samples and to 3.5 ± 3 μmol/L in samples from patients with active GVHD. Our study reveals major microbiome shifts in the course of allogeneic SCT that occur in the period of antibiotic treatment but are more prominent in association with GI GVHD. Our data indicate early microbiome shifts and a loss of diversity of the intestinal microbiome that may affect intestinal inflammation in the setting of allogeneic SCT."
Interplay Between the Intestinal Microbiota and Acute Graft-Versus-Host Disease: Experimental Evidence and Clinical Significance,"Allogeneic hematopoietic stem cell transplantation (allo-HSCT) is a potentially curative therapy for many hematological disorders and autoimmune diseases, but acute graft-versus-host disease (aGVHD) has remained a major obstacle that limits allo-HSCT and exhibits a daunting mortality rate. The gastrointestinal system is among the most common sites affected by aGVHD. Experimental advances in the field of intestinal microbiota research enhanced our understanding - not only of the quantity and diversity of intestinal microbiota - but also their association with homeostasis of the immune system and disease pathogenesis, including that of aGVHD. Meanwhile, ever-growing clinical evidence suggest that the intestinal microbiota is dysregulated in patients who develop aGVHD and that the imbalance may affect clinical outcomes, indicating a potential predictive role for microbiota dysregulation in aGVHD severity and prognosis. The current animal and human studies investigating the intestinal microbiota in aGVHD and the understanding of the influence and management of the microbiota in the clinic are reviewed herein. Taken together, monitoring and remodeling the intestinal microecology following allo-HSCT may provide us with promising avenues for diagnosing, preventing or treating aGVHD in the clinic."
Pharmacomicrobiomics in blood cancers: How the gut microbiome and its metabolites       shape drug efficacy and toxicity.,"Clinical management of hematologic cancers is frequently complicated by marked,       unpredictable inter-patient variation in both therapeutic benefit and adverse       effects. Beyond host genetics, accumulating mechanistic and translational data       implicate the gut microbiota and its small-molecule metabolome as active       modifiers of drug chemistry, host immune tone, and clinical outcomes. In this       review we synthesize three recurring, actionable findings: (1) discrete microbial       enzymes, most prominently bacterial β-glucuronidases, repeatedly re-activate       hepatic drug-glucuronides in the gut and amplify local gastrointestinal toxicity       (e.g., irinotecan and mycophenolate), a pathway successfully targeted in       preclinical and translational studies. (2) loss of anaerobic short-chain fatty       acid production, especially butyrate, is a recurrent, causal mediator of mucosal       injury and aggravated graft-versus-host disease after allogeneic hematopoietic       cell transplantation. (3) reduced gut microbial diversity and the depletion of       key functional taxa predict worse transplant outcomes (including mortality),       arguing that baseline ecosystem state is a prognostic biomarker that merits       routine consideration in trial design. Building on these syntheses, we propose a       compact clinical framework for hematology trials and practice: (A) baseline       ecosystem phenotyping (shotgun metagenome + targeted metabolite panel including       butyrate and measured bacterial β-glucuronidase activity), (B) risk-stratified       interventions (enzyme-targeted inhibitors, defined consortia, or metabolite       replacement for high-risk patients), and (C) embedded holo-omic endpoints to       confirm on-target biochemical modulation and link molecular change to clinical       benefit. Together, these elements move Pharmacomicrobiomics beyond descriptive       cataloging toward mechanistic stratification and testable interventions that can       reduce unexplained variability in drug response and toxicity for patients with       leukemia, lymphoma and myeloma."
Associations of the gut microbiome and clinical factors with acute GVHD in       allogeneic HSCT recipients.,"Acute graft-versus-host disease (aGVHD) is a leading cause of       transplantation-related mortality after allogeneic hematopoietic stem cell       transplantation (aHSCT). 16S ribosomal RNA (16S rRNA) gene-based studies have       reported that lower gut bacterial diversity and the relative abundance of certain       bacteria after aHSCT are associated with aGVHD. Using shotgun metagenomic       sequencing and a large cohort, we aimed to confirm and extend these observations.       Adult aHSCT recipients with stool samples collected from day -30 to day 100       relative to aHSCT were included. One sample was selected per patient per period       (pre-aHSCT (day -30 to day 0), early post-aHSCT (day 1 to day 28), and late       post-aHSCT (day 29 to day 100)), resulting in 150 aHSCT recipients and 259       samples. Microbial and clinical factors were tested for differences between time       periods and an association with subsequent aGVHD. Patients showed a decline in       gut bacterial diversity posttransplant, with several patients developing a       dominance of Enterococcus. A total of 36 recipients developed aGVHD at a median       of 34 days (interquartile range, 26-50 days) post-aHSCT. Lower microbial gene       richness (P = .02), a lower abundance of the genus Blautia (P = .05), and a lower       abundance of Akkermansia muciniphila (P = .01) early post-aHSCT was observed in       those who developed aGVHD. Myeloablative conditioning was associated with aGVHD       along with a reduction in gene richness and abundance of Blautia and A       muciniphila. These results confirm low diversity and Blautia being associated       with aGVHD. Crucially, we add that pretransplant conditioning is associated with       changes in gut microbiota. Investigations are warranted to determine the       interplay of gut microbiota and conditioning in the development of aGVHD."
Understanding Luminal Microorganisms and Their Potential Effectiveness in Treating Intestinal Inflammation,
