item ID (Read-Only),original ID,type,created (Read-Only),updated (Read-Only),creator (Read-Only),last read (Read-Only),read,notes,color,flag,ratings,doi,patent_id,pmid,pmcid,arxiv,file (Read-Only),year,Library URL,PDF URL,First author,Last author,Title,Author,Journal,ISSN,Abstract,Date,Journal Abbreviation,Pages,Issue,Volume,Language,Tags,Citekey,eissn,Url,Editor,Archive Location
8d807497-6b94-4b11-994f-967877f7a2ef,b56ed8ad779e1632c5746d41621887c08559d22ad9e3f7cdd3e7ea84f0144f5a,article,2026-04-22T20:34:06Z,2026-05-07T20:50:41Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood.v104.11.425.425,,,,,1-s2.0-S000649711864323X-main.pdf,2004,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/8d807497-6b94-4b11-994f-967877f7a2ef,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:8d807497-6b94-4b11-994f-967877f7a2ef,"Elmaagacli, Ahmet H.","Beelen, Dietrich W.",Mutations Innate Immune System NOD/CARD15 Gene and Toll-Like-Receptor-4 Gene Are Associated with Increased Risk for Severe Acute Gvhd in Patients Who Underwent Allogeneic Transplantation.,"Elmaagacli, Ahmet H.; Koldehoff, Michael; Steckel, Nina K.; Hindahl, Heidrun; Trenschel, Rudolf; Ottinger, Hellmut; Beelen, Dietrich W.",Blood,0006-4971,"The innate immune system detects invading pathogens through several pattern-recognition receptors and represents the first line of mucosal host defense. Mutations of the NOD2/CARD15 and Toll like receptor −2, −4, −9 genes have been associated with an increased incidence of inflammatory bowel disease due to a diminished response to bacterial cell wall products. Moreover, it was reported that mutations of NOD2 gene loci might be associated with an increased risk for TRM and severe GVHD in patients who underwent allogeneic blood stem cell transplantation. Here we analyzed 201 patients and their respective donors for NOD2, TLR-2, TLR-4 and TLR-9 mutations and correlated the results with the incidence of overall acute GVHD and intestinal GVHD. Further, we evaluated if the occurrence of NOD2/CARD15 and TLR allele mutations are accompanied with an increased risk for transplant-related mortality and overall survival. Mutated alleles of the NOD2 gene were observed in 17% of the patients and 16% of the donors. NOD2 gene mutations in patients and donors together were associated with an increased incidence of severe acute GVHD grade III-IV (6/11 patients; 55% versus 35/145 patients; 24%). If a mutated allele of the NOD2 gene was found either in patients or in donors only no correlation with increased incidence of severe acute GVHD was seen in this study. Patients with mutated alleles in TLR-4 genes (Asp299Gly and Thr399Ile) had a higher incidence of intestinal GVHD (p<0.02), whereas mutations of donor alleles only had no influence on the occurrence of intestinal GVHD in this analysis. No correlation with intestinal GVHD or overall acute GVHD was seen in patients with mutated alleles for TLR-2 and TLR-9. Overall survival, TRM and relapse risks was not influenced in none of the patients with mutated alleles of the innate immune system genes. Multivariate analysis including all potential factors, confirmed that that mutations of NOD2/CARD15 in patients and donors together influenced the occurrence of severe acute GVHD, whereas the occurrence of intestinal GVHD was influenced in patients by mutated alleles of TLR-4 gene. But mutations in alleles of the NOD2 or TLR-2,−4,−9 had no influence on the outcome of allogeneic transplant (TRM and overall survival) in the multivariate analysis. Since all patients in our institution had received an intestinal bacterial decontamination using metronidazole and ciprofloxacin after allogeneic stem cell transplantation, it might be speculative, if the reduction of concentrations of anaerobic bacteria in the intestinum might have protected patients from the occurrence of increased TRM. Decontamination of anaerobic bacteria is associated with a reduced risk for severe acute GVHD as reported earlier (Blood 1999; 93:3267–75).",2004,Blood,425,11,104,,,elmaagacli2004mutations-8d8,,http://dx.doi.org/10.1182/blood.v104.11.425.425,,
cbd20067-63b7-46b6-b5a9-4357057dabbb,2073fc6043602ff2599b0cc9cfe7869a696584db4440b153d408bffbef09eb51,article,2026-04-22T20:34:09Z,2026-05-07T19:26:37Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1136/gut.2009.197434,,20639251,,,1079.full.pdf,2010,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/cbd20067-63b7-46b6-b5a9-4357057dabbb,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:cbd20067-63b7-46b6-b5a9-4357057dabbb,"Heimesaat, Markus M","Uharek, Lutz",MyD88/TLR9 mediated immunopathology and gut microbiota dynamics in a novel murine model of intestinal graft-versus-host disease,"Heimesaat, Markus M; Nogai, Axel; Bereswill, Stefan; Plickert, Rita; Fischer, André; Loddenkemper, Christoph; Steinhoff, Ulrich; Tchaptchet, Sandrine; Thiel, Eckhard; Freudenberg, Marina A; Göbel, Ulf B; Uharek, Lutz",Gut,0017-5749,"The bacterial microflora aggravates graft-versus-host-disease (GvHD) after allogeneic stem cell transplantation, but the underlying mechanisms of manifestations of intestinal GvHD (iGvHD) in the gut remain poorly understood. To analyse the gut flora composition and the impact of bacterial sensing via Toll-like receptors (TLRs) in iGvHD. By mimicking clinical low-intensity conditioning regimens used in humans, a novel irradiation independent, treosulfan and cyclophosphamide-based murine allogeneic transplantation model was established. A global survey of the intestinal microflora by cultural and molecular methods was performed, the intestinal immunopathology in TLR-deficient recipient mice with iGvHD investigated and finally, the impact of anti-TLR9 treatment on iGvHD development assessed. The inflammatory responses in iGvHD were accompanied by gut flora shifts towards enterobacteria, enterococci and Bacteroides/Prevotella spp. Analysis of iGvHD in MyD88-/-, TRIF-/-, TLR2/4-/-, and TLR9-/- recipient mice showed that bacterial sensing via TLRs was essential for iGvHD development. Acute iGvHD was characterised by increasing numbers of apoptotic cells, proliferating cells, T cells and neutrophils within the colon. These responses were significantly reduced in MyD88-/-, TLR2/4-/-, TRIF-/- and TLR9-/- mice, as compared with wild-type controls. However, TRIF-/- and TLR2/4-/- mice were not protected from mortality, whereas TLR9-/- mice displayed increased survival rates. The important role of TLR9-mediated immunopathology was independently confirmed by significantly reduced macroscopic disease symptoms and colonic apoptosis as well as by reduced T-cell and neutrophil numbers within the colon after treatment with a synthetic inhibitory oligonucleotide. These results emphasise the critical role of gut microbiota, innate immunity and TLR9 in iGvHD and highlight anti-TLR9 strategies as novel therapeutic options.",2010,Gut,1079,8,59,,,heimesaat2010myd88tlr9-cbd,,http://dx.doi.org/10.1136/gut.2009.197434,,
978af230-4180-4424-be34-7f54eb387d10,8b71460920e7185f063d85896842db21d57897957cbc1df747a96895dcc434c7,article,2026-04-22T20:34:02Z,2026-05-07T18:35:15Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.3390/microorganisms12112256,,39597645,PMC11596191,,microorganisms-12-02256.pdf,2024,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/978af230-4180-4424-be34-7f54eb387d10,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:978af230-4180-4424-be34-7f54eb387d10,"Biennier, Salomé","Corvaia, Nathalie",Narrative Review: Advancing Dysbiosis Treatment in Onco-Hematology with Microbiome-Based Therapeutic Approach,"Biennier, Salomé; Fontaine, Mathieu; Duquenoy, Aurore; Schwintner, Carole; Doré, Joël; Corvaia, Nathalie",Microorganisms,2076-2607,"This review explores the complex relationship between gut dysbiosis and hematological malignancies, focusing on graft-versus-host disease (GvHD) in allogeneic hematopoietic stem cell transplantation (allo-HSCT) recipients. We discuss how alterations in microbial diversity and composition can influence disease development, progression, and treatment outcomes in blood cancers. The mechanisms by which the gut microbiota impacts these conditions are examined, including modulation of immune responses, production of metabolites, and effects on intestinal barrier function. Recent advances in microbiome-based therapies for treating and preventing GvHD are highlighted, with emphasis on full ecosystem standardized donor-derived products. Overall, this review underscores the growing importance of microbiome research in hematology–oncology and its potential to complement existing treatments and improve outcomes for thousands of patients worldwide.",2024,Microorganisms,2256,11,12,,,biennier2024narrative-978,,http://dx.doi.org/10.3390/microorganisms12112256,,
b83cbb1b-7e0c-4fe0-aa34-5de178455c6b,2ddd50e95bab62e154c42e976d0353d067302596705a43b570478bd1bb1d8b5e,article,2026-04-22T20:34:07Z,2026-05-07T19:12:29Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1038/nm.3517,,24836575,,,"login.ezproxy.lib.utah.edu 5/7/2026, 1:12:28 PM.pdf",2014,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/b83cbb1b-7e0c-4fe0-aa34-5de178455c6b,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:b83cbb1b-7e0c-4fe0-aa34-5de178455c6b,"Schwab, Lukas","Zeiser, Robert",Neutrophil granulocytes recruited upon translocation of intestinal bacteria enhance graft-versus-host disease via tissue damage,"Schwab, Lukas; Goroncy, Luise; Palaniyandi, Senthilnathan; Gautam, Sanjivan; Triantafyllopoulou, Antigoni; Mocsai, Attila; Reichardt, Wilfried; Karlsson, Fridrik J; Radhakrishnan, Sabarinath V; Hanke, Kathrin; Schmitt-Graeff, Annette; Freudenberg, Marina; von Loewenich, Friederike D; Wolf, Philipp; Leonhardt, Franziska; Baxan, Nicoleta; Pfeifer, Dietmar; Schmah, Oliver; Schönle, Anne; Martin, Stefan F; Mertelsmann, Roland; Duyster, Justus; Finke, Jürgen; Prinz, Marco; Henneke, Philipp; Häcker, Hans; Hildebrandt, Gerhard C; Häcker, Georg; Zeiser, Robert",Nature Medicine,1078-8956,"Although neutrophils have crucial functions in microbial killing, they can also trigger tissue damage via the release of reactive oxygen species and proinflammatory mediators. Robert Zeiser and colleagues now report that neutrophils also contribute to the severity of graft-versus-host disease following translocation of bacteria in the gut induced by the conditioning regimen for allogeneic hematopoietic cell transplantation. Acute graft-versus-host disease (GVHD) considerably limits wider usage of allogeneic hematopoietic cell transplantation (allo-HCT). Antigen-presenting cells and T cells are populations customarily associated with GVHD pathogenesis. Of note, neutrophils are the largest human white blood cell population. The cells cleave chemokines and produce reactive oxygen species, thereby promoting T cell activation1,2. Therefore, during an allogeneic immune response, neutrophils could amplify tissue damage caused by conditioning regimens. We analyzed neutrophil infiltration of the mouse ileum after allo-HCT by in vivo myeloperoxidase imaging and found that infiltration levels were dependent on the local microbial flora and were not detectable under germ-free conditions. Physical or genetic depletion of neutrophils reduced GVHD-related mortality. The contribution of neutrophils to GVHD severity required reactive oxygen species (ROS) because selective Cybb (encoding cytochrome b-245, beta polypeptide, also known as NOX2) deficiency in neutrophils impairing ROS production led to lower levels of tissue damage, GVHD-related mortality and effector phenotype T cells. Enhanced survival of Bcl-xL transgenic neutrophils increased GVHD severity. In contrast, when we transferred neutrophils lacking Toll-like receptor-2 (TLR2), TLR3, TLR4, TLR7 and TLR9, which are normally less strongly activated by translocating bacteria, into wild-type C57BL/6 mice, GVHD severity was reduced. In humans, severity of intestinal GVHD strongly correlated with levels of neutrophils present in GVHD lesions. This study describes a new potential role for neutrophils in the pathogenesis of GVHD in both mice and humans.",2014,Nat. Med.,648-654,6,20,,,schwab2014neutrophil-b83,,http://dx.doi.org/10.1038/nm.3517,,
cd3dabf7-d049-483d-ad31-00fdd2f5219e,c810d94193e84877c8292bd2df4f3f66e057367632268328f1722913ae66756d,article,2026-04-22T20:24:32Z,2026-05-12T21:12:53Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-19T17:55:51Z,true,,,false,,10.1146/annurev-pathol-020117-043720,,29099650,,,annurev-pathol-020117-043720.pdf,2017,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/cd3dabf7-d049-483d-ad31-00fdd2f5219e,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:cd3dabf7-d049-483d-ad31-00fdd2f5219e,"Perkey, Eric","Maillard, Ivan",New Insights into Graft-Versus-Host Disease and Graft Rejection,"Perkey, Eric; Maillard, Ivan",Annual Review of Pathology: Mechanisms of Disease,1553-4006,"Allogeneic transplantation of foreign organs or tissues has lifesaving potential, but can lead to serious complications. After solid organ transplantation, immune-mediated rejection mandates the use of prolonged global immunosuppression and limits the life span of transplanted allografts. After bone marrow transplantation, donor-derived immune cells can trigger life-threatening graft-versus-host disease. T cells are central mediators of alloimmune complications and the target of most existing therapeutic interventions. We review recent progress identifying multiple cell types in addition to T cells and new molecular pathways that regulate pathogenic alloreactivity. Key discoveries include the cellular subsets that function as potential sources of alloantigens, the cross talk of innate lymphoid cells with damaged epithelia and with the recipient microbiome, the impact of the alarmin interleukin-33 on alloreactivity, and the role of Notch ligands expressed by fibroblastic stromal cells in alloimmunity. While refining our understanding of transplantation immunobiology, these findings identify new therapeutic targets and new areas of investigation. Expected final online publication date for the Annual Review of Pathology: Mechanisms of Disease Volume 13 is January 24, 2018. Please see http://www.annualreviews.org/page/journal/pubdates for revised estimates.",2018 Jan 24,Annu. Rev. Pathol.: Mech. Dis.,1-27,1,13,eng,,perkey2017new-cd3,1553-4006,http://dx.doi.org/10.1146/annurev-pathol-020117-043720,,
ecc7a1c0-25de-428b-b524-8951d4a99597,30e8e50b6b015972299c39b98e4108d737d950bd551ae0236e27eebc8f566c80,article,2026-04-22T20:24:34Z,2026-05-07T18:35:15Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1080/13543784.2024.2377322,,38973782,PMC11305901,,New investigational drugs for steroid-refractory acute graft-versus-host disease  a review of the literature.pdf,2024,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/ecc7a1c0-25de-428b-b524-8951d4a99597,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:ecc7a1c0-25de-428b-b524-8951d4a99597,"Kim, Na Hyun","Abedin, Sameem",New investigational drugs for steroid-refractory acute graft-versus-host disease: a review of the literature,"Kim, Na Hyun; Hamadani, Mehdi; Abedin, Sameem",Expert Opinion on Investigational Drugs,1354-3784,"Steroid-refractory acute graft-versus-host disease (SR-aGVHD) remains a formidable obstacle in the field of allogeneic hematopoietic cell transplantation (allo-HCT), significantly contributing to patient morbidity and mortality. The current therapeutic landscape for SR-aGVHD is limited, often yielding suboptimal results, thereby emphasizing the urgent need for innovative and effective treatments. In light of the pivotal REACH2 trial, ruxolitinib phosphate, a Janus kinase inhibitor, has gained prominence as the standard treatment for SR-aGVHD. Nevertheless, a considerable number of patients either do not respond to or cannot tolerate this therapy. This review delves into emerging treatments for SR-aGVHD, including mesenchymal stromal cells (MSCs), fecal microbiota transplantation (FMT), CD3/CD7 blockade, neihulizumab, begelomab, tocilizumab, and vedolizumab. While some of these agents have shown encouraging results in early-phase trials, issues such as treatment-related toxicities and inconsistent responses in larger studies highlight the necessity for ongoing research. Current trials exploring new agents and combination therapies offer hope for fulfilling the unmet clinical needs in SR-aGVHD, potentially leading to more effective and precise treatment strategies.",2024 Aug,Expert Opin. Investig. Drugs,791-799,8,33,eng,,kim2024new-ecc,1354-3784,http://dx.doi.org/10.1080/13543784.2024.2377322,,
839ad64e-3869-483e-9905-f9c6f701f0cd,a120a4204f589960574895f4369c818d93be2c365b1aee2fda076381457ae667,article,2026-04-22T20:34:08Z,2026-05-13T17:29:49Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-19T17:24:37Z,true,Requested full text.,,false,,10.1007/s12254-021-00725-1,,,,,1954710.pdf,2021,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/839ad64e-3869-483e-9905-f9c6f701f0cd,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:839ad64e-3869-483e-9905-f9c6f701f0cd,"Böhm, Alexandra","Keil, Felix",New trends in autologous and allogeneic stem cell transplantation—an update from the annual ASH meeting 2020,"Böhm, Alexandra; Keil, Felix",memo - Magazine of European Medical Oncology,1865-5041,"At the 62nd annual meeting of the American Society of Hematology (ASH) 2020—which took place virtually for the first time—numerous clinical studies and research results were presented. The latest trends and exciting developments in the field of stem cell transplantation can be found in the following article, e. g. how transplantations with a mismatch donor can be safely performed, important studies regarding MDS and ALL patients, a promising second-line treatment in chronic GVHD, why the nutritional status and the microbiome should be part of the pre-transplant work-up and that lifelong follow-up for children and young adolescents after an allogeneic transplantation is essential.",2021,memo - Mag. Eur. Méd. Oncol.,228-230,3,14,,,böhm2021new-839,,http://dx.doi.org/10.1007/s12254-021-00725-1,,
996b0777-2ac5-435f-9d88-8b35f2d008c0,1e3cb82e389fa96936af5cfa1e1044c652329b0f398f66dbedb9e9a0c5e649d1,article,2026-04-22T20:24:32Z,2026-05-07T18:35:15Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-19T19:08:49Z,true,,,false,,10.1007/s00277-023-05526-6,,37926752,,,"login.ezproxy.lib.utah.edu 4/23/2026, 11:17:21 AM.pdf",2024,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/996b0777-2ac5-435f-9d88-8b35f2d008c0,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:996b0777-2ac5-435f-9d88-8b35f2d008c0,"Rees, Matthew J.","Ritchie, David",Non-viral pathogens of infectious diarrhoea post-allogeneic stem cell transplantation are associated with graft-versus-host disease,"Rees, Matthew J.; Rivalland, Alexandra; Tan, Sarah; Xie, Mingdi; Yong, Michelle K.; Ritchie, David",Annals of Hematology,0939-5555,"Infectious diarrhoea is common post-allogeneic haematopoietic stem-cell transplantation (alloHSCT). While the epidemiology of Clostridioides difficile infection (CDI) post-alloHSCT has been described, the impact of other diarrhoeal pathogens is uncertain. We reviewed all alloHSCT between 2017 and 2022 at a single large transplant centre; 374 patients were identified and included. The 1-year incidence of infectious diarrhoea was 23%, divided into viral (13/374, 3%), CDI (65/374, 17%) and other bacterial infections (16/374, 4%). There was a significant association between infectious diarrhoea within 1 year post-transplant and the occurrence of severe acute lower gastrointestinal graft-versus-host disease (GVHD, OR = 4.64, 95% CI 2.57–8.38, p < 0.001) and inferior GVHD-free, relapse-free survival on analysis adjusted for age, donor type, stem cell source and T-cell depletion (aHR = 1.64, 95% CI = 1.18–2.27, p = 0.003). When the classes of infectious diarrhoea were compared to no infection, bacterial (OR = 6.38, 95% CI 1.90–21.40, p = 0.003), CDI (OR = 3.80, 95% CI 1.91–7.53, p < 0.001) and multiple infections (OR = 11.16, 95% CI 2.84–43.92, p < 0.001) were all independently associated with a higher risk of severe GI GVHD. Conversely, viral infections were not (OR = 2.98, 95% CI 0.57–15.43, p = 0.20). Non-viral infectious diarrhoea is significantly associated with the development of GVHD. Research to examine whether the prevention of infectious diarrhoea via infection control measures or modulation of the microbiome reduces the incidence of GVHD is needed.",2024 Feb,Ann. Hematol.,593-602,2,103,eng,,rees2024nonviral-996,0939-5555,http://dx.doi.org/10.1007/s00277-023-05526-6,,
40c72f93-6471-4e68-91fe-dbce45499a1f,aac04cbdaed5db950680df0c878f707abf4039bd5a57ffe0363dad54aa8c5e34,article,2026-04-22T20:34:05Z,2026-05-07T18:55:02Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/bloodadvances.2023010348,,37450382,PMC10580268,,1-s2.0-S2473952923003944-main.pdf,2023,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/40c72f93-6471-4e68-91fe-dbce45499a1f,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:40c72f93-6471-4e68-91fe-dbce45499a1f,"Stella, Federico","Corradini, Paolo",Nonrestrictive diet does not increase infections during post-HSCT neutropenia: data from a multicenter randomized trial,"Stella, Federico; Marasco, Vincenzo; Levati, Giorgia Virginia; Guidetti, Anna; De Filippo, Annamaria; Pennisi, Martina; Vismara, Cecilia; Miceli, Rosalba; Ljevar, Silva; Tecchio, Cristina; Mordini, Nicola; Gobbi, Giorgia; Saracino, Lucia; Corradini, Paolo",Blood Advances,2473-9529,"Infections are a major cause of morbidity and mortality during neutropenia after chemo-radio therapy and hematopoietic stem cell transplantation (HSCT). The use of low-microbial Protective-Diet (PD) in the peri-transplant period is a standard of care despite its efficacy has never been tested prospectively. We conducted a multicenter, randomized, non-inferiority trial enrolling all consecutive adult patients undergoing high-dose-induction chemotherapy or HSCT with the objective to compare Non-Restrictive-Diet (NRD) versus PD. Overall, 222 patients were enrolled, randomized, and analyzed. One hundred and seventy-five (79%) subjects received autologous-HSCT, 41(18%) received allogeneic-HSCT while 6(3%) patients received high-dose-induction chemotherapy. There was no significant difference in terms of incidence of Grade≥2 infections and death during neutropenia in the two arms (65% in PD vs 61% in NRD patients,RR=1.0;95%CI=0.9-1.3,p=0.7). In multivariable analysis, only multiple myeloma diagnosis, fluoroquinolone prophylaxis and absence of mucositis were associated with lower incidence of Grade≥2 infections. We did not report any significant variation in terms of hospitalization length, incidence of mucositis and gastrointestinal infections, body weight and serum albumin variations in the two arms. In allogeneic-HSCT recipients, the incidence of acute Graft Versus Host Disease (aGVHD) grade≥3 was similar (20% in PD vs 9.5% in NRD, p=0.4;RR=2.1,95%CI=0.5-9.1,p=0.4). NRD was associated with higher patients' satisfaction (16% in PD vs 35% in NRD, RR=0.5;95%CI= 0.3-0.8;p=0.003). In conclusion Non-Restrictive diet is non-inferior to traditional Protective diet during neutropenia after HSCT, our results demonstrated that implementing a restrictive diet unnecessary burdens patients' quality of life.",2023,Blood Adv.,5996-6004,19,7,,,stella2023nonrestrictive-40c,,http://dx.doi.org/10.1182/bloodadvances.2023010348,,
fb92dfaf-6803-4697-980d-9b7edfc13bad,3d90e6c193c11c759649375ffdabf34e9ab7905614c8a734fd060c80759ceff9,article,2026-04-22T20:24:36Z,2026-05-07T18:35:15Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-12T21:57:46Z,true,,,false,,10.3389/fimmu.2021.713631,,34512636,PMC8429834,,"s3.us-east-1.amazonaws.com 4/23/2026, 11:45:48 AM.pdf",2021,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/fb92dfaf-6803-4697-980d-9b7edfc13bad,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:fb92dfaf-6803-4697-980d-9b7edfc13bad,"Ara, Takahide","Hashimoto, Daigo",Novel Insights Into the Mechanism of GVHD-Induced Tissue Damage,"Ara, Takahide; Hashimoto, Daigo",Frontiers in Immunology,1664-3224,"Prophylaxis for and treatment of graft-versus-host disease (GVHD) are essential for successful allogeneic hematopoietic stem cell transplantation (allo-SCT) and mainly consist of immunosuppressants such as calcineurin inhibitors. However, profound immunosuppression can lead to tumor relapse and infectious complications, which emphasizes the necessity of developing novel management strategies for GVHD. Emerging evidence has revealed that tissue-specific mechanisms maintaining tissue homeostasis and promoting tissue tolerance to combat GVHD are damaged after allo-SCT, resulting in exacerbation and treatment refractoriness of GVHD. In the gastrointestinal tract, epithelial regeneration derived from intestinal stem cells (ISCs), a microenvironment that maintains healthy gut microbiota, and physical and chemical mucosal barrier functions against pathogens are damaged by conditioning regimens and/or GVHD. The administration of growth factors for cells that maintain intestinal homeostasis, such as interleukin-22 (IL-22) for ISCs, R-spondin 1 (R-Spo1) for ISCs and Paneth cells, and interleukin-25 (IL-25) for goblet cells, mitigates murine GVHD. In this review, we summarize recent advances in the understanding of GVHD-induced tissue damage and emerging strategies for the management of GVHD.",2021,Front. Immunol.,713631,,12,eng,"Prompt Gen,Screen1",ara2021novel-fb9,1664-3224,http://dx.doi.org/10.3389/fimmu.2021.713631,,
9c4da581-7ea0-4759-b066-bf706cdb4f29,8c1a75c218d2f924b6fadb77f8a991cc19f2c3b42ac9010356c253eccbc41585,article,2026-04-22T20:34:05Z,2026-05-07T20:48:57Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood.2024025924,,40009444,PMC12163738,,1-s2.0-S0006497125004719-main.pdf,2025,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/9c4da581-7ea0-4759-b066-bf706cdb4f29,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:9c4da581-7ea0-4759-b066-bf706cdb4f29,"Lauder, Emma","Reddy, Pavan",Novel regulators of GVHD revealed through microbiome and metabolome patterns across distinct intestinal regions,"Lauder, Emma; Kiledal, Erik Anders; Maneix, Laure; Furnholm, Teal; Santibanez, Ana; Zhao, Dongchang; Sun, Yaping; Dick, Gregory J.; Reddy, Pavan",Blood,0006-4971," Microbial dysbiosis and metabolite changes in the gastrointestinal (GI) tract have been linked to pathogenesis and severity of many diseases, including graft-versus-host disease (GVHD), the major complication of allogeneic hematopoietic stem cell transplantation. However, published studies have only considered the microbiome and metabolome of excreted stool and do not provide insight into the variability of the microbial community and metabolite composition throughout the GI tract or the unique temporal dynamics associated with different gut locations. Because such geographical variations are known to influence disease processes, we used a multi-omics approach to characterize the microbiome and metabolite profiles of gut contents from different intestinal regions in well-characterized mouse models of GVHD. Our analysis validated analyses from excreted stool, but importantly, uncovered new biological insights from the microbial and metabolite changes between syngeneic and allogeneic hosts that varied by GI location and time after transplantation. Our integrated analysis confirmed the involvement of known metabolic pathways, including short-chain fatty acid synthesis and bile acid metabolism, and identified additional functional genes, pathways, and metabolites, such as amino acids, fatty acids, and sphingolipids, linked to GI GVHD. Finally, we validated a biological relevance for one such newly identified microbial metabolite, phenyl lactate, that heretofore had not been linked to GI GVHD. Thus, our analysis of the geographic variability in the intestinal microbiome and metabolome offers new insights into GI GVHD pathogenesis and potential for novel therapeutics.",2025,Blood,2774-2787,23,145,,,lauder2025novel-9c4,,http://dx.doi.org/10.1182/blood.2024025924,,
